date,return,nav,weight,top_pair,direction,holding,dk_execution_turnover,dk_execution_cost,dk_volume_clear_active,dk_volume_clear_scale,risk_gate_on,risk_gate_scale,risk_gate_base_dd
2014-07-07,-0.001150062379239758,1.3884735152535412,0.7166997547309674,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,True,0.5,-0.10797671797143893
2014-07-08,0.006764956201928518,1.397866477771769,0.7166997547309674,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,True,0.5,-0.09590772110339163
2014-07-09,-0.0030017436251171814,1.3936704409833527,0.7166997547309674,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,True,0.5,-0.1013354275727828
2014-07-10,0.0016922222690669564,1.3960288411393251,0.7166997547309674,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,True,0.5,-0.09829394716901707
2014-07-11,0.005708619049987318,1.4039982379761848,0.7166997547309674,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,True,0.5,-0.08799895446765715
2014-07-14,0.0015736826612746668,1.406207685659748,0.7166997547309674,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,True,0.5,-0.08512855400281993
2014-07-15,-0.0055310098843731614,1.3984299370508826,0.7166997547309674,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,True,0.5,-0.09524888002430221
2014-07-16,-0.0054675474425764925,1.3907839550249377,0.7222985716723753,SZ50/ZZ500,-1,SZ50/ZZ500_-1,1.4445971433447506,0.0007222985716723754,False,1.0,True,0.5,-0.10513621284125307
2014-07-17,-0.00293129496603306,1.3867071570187335,0.7025372461744903,ZZ500/CYB,1,ZZ500/CYB_1,1.4445971433447506,0.0007222985716723754,False,1.0,True,0.5,-0.11037957459765413
2014-07-18,0.005617966817106135,1.3944976318119082,0.7025372461744903,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0,False,1.0,True,0.5,-0.10038385853819365
2014-07-21,-0.002698965458737712,1.3907339308713564,0.7025372461744903,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0,False,1.0,True,0.5,-0.10523992432205032
2014-07-22,-0.0027824606516893002,1.3868642684317376,0.7025372461744903,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0,False,1.0,True,0.5,-0.11021919372860312
2014-07-23,0.014658433949207739,1.4071935267070605,0.7025372461744903,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0,False,1.0,True,0.5,-0.08413360737259878
2014-07-24,0.011022978615577994,1.4227049908599323,0.7025372461744903,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0,False,1.0,True,0.5,-0.06394245605128168
2014-07-25,-0.003714025001831156,1.4174210289536486,1.4050744923489806,ZZ500/CYB,1,ZZ500/CYB_1,1.4050744923489806,0.0007025372461744903,False,1.0,False,1.0,-0.06676336367614777
2014-07-28,0.009038903352028171,1.430232960643493,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,2.8101489846979613,0.0014050744923489807,False,1.0,False,1.0,-0.058327927915844624
2014-07-29,-0.010745128750887512,1.4148649233376156,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.06844631557150394
2014-07-30,-0.013613202753521292,1.3956040802673753,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.08112774475341888
2014-07-31,0.010567220818384016,1.4103517367585983,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.07141781872834174
2014-08-01,0.004872184547213276,1.4172232306965689,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.06689359497393232
2014-08-04,0.018353079348313983,1.443233641103817,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.049768219082068965
2014-08-05,-0.028300629971825586,1.4023892198640473,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.07666037710129614
2014-08-06,-0.01100856931647709,1.3869509209284938,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.08682502534262626
2014-08-07,-0.01208855220947791,1.3701846923088663,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.09786398870016066
2014-08-08,-0.00915733188378609,1.3576374563393108,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.10612514755994829
2014-08-11,2.2806421671628385e-05,1.3576684191916173,0.9235319298460721,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.10610476147314185
2014-08-12,-0.0177485989492423,1.3335717069133335,1.1899977718100723,SZ50/ZZ1000,1,SZ50/ZZ1000_1,2.3799955436201445,0.0011899977718100724,False,1.0,False,1.0,-0.12197014956439234
2014-08-13,0.0019746015640556003,1.336204979691585,1.1899977718100723,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.1202363904484347
2014-08-14,-0.005832970826809669,1.3284109350264062,1.1899977718100723,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.1253680259174378
2014-08-15,-0.004205165351074847,1.3228247473904442,1.4518901284417631,ZZ1000/CYB,-1,ZZ1000/CYB_-1,2.9037802568835263,0.0014518901284417633,False,1.0,False,1.0,-0.12904599798979188
2014-08-18,0.021935783157360778,1.3518419442043916,0.9235319298460721,SZ50/CYB,-1,SZ50/CYB_-1,2.9037802568835263,0.0014518901284417633,False,1.0,False,1.0,-0.10994093986166042
2014-08-19,0.006347816237908033,1.3604231884488975,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.2066022770789513,0.00010330113853947565,False,1.0,False,1.0,-0.10429100850701711
2014-08-20,-0.0006789935951588832,1.3594994698172351,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.10489918917536711
2014-08-21,0.018590324029833738,1.3847730054795246,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.08825897506277025
2014-08-22,0.004145062849729708,1.3905129766198463,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.08447975121172846
2014-08-25,-0.001431892897803988,1.38852191096432,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.08579067815376418
2014-08-26,-0.01645348274043834,1.3656758896675483,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.10083260545190897
2014-08-27,0.005770725139556676,1.3735568298565393,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.09564375756352073
2014-08-28,-0.005024337834102166,1.3666556163090016,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.10018754884790082
2014-08-29,0.0029566135856355924,1.3706962888710659,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.09752715113030042
2014-09-01,0.013877163033531925,1.3897176647411869,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.08500338827319953
2014-09-02,-0.004226544336245142,1.3838439614162952,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.0888706620201769
2014-09-03,-0.0013576776191731588,1.3819651474414523,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.0901076819305241
2014-09-04,0.0032056154517523527,1.386395196271874,0.8202307913065965,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.08719091705628979
2014-09-05,-0.015824807094444893,1.3644557597342064,1.0172783174516604,SZ50/CYB,-1,SZ50/CYB_-1,0.39409505229012787,0.00019704752614506393,False,1.0,False,1.0,-0.10163594470793125
2014-09-09,0.009690299239679678,1.3776777443453354,1.0172783174516604,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.09293052818597902
2014-09-10,0.0167646793512497,1.400774069978638,1.0172783174516604,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.07772379934170948
2014-09-11,0.00995018402513348,1.4147120297525606,1.0172783174516604,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.06854698142315863
2014-09-12,0.0028436380306589015,1.4187349586827955,1.0172783174516604,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.06589826619576145
2014-09-15,-0.0010172783174516864,1.417291710371117,0.0,SZ50/CYB,0,none_0,2.034556634903321,0.0010172783174516604,False,1.0,False,1.0,-0.06684850763585459
2014-09-16,0.0,1.417291710371117,0.0,SZ50/CYB,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.06684850763585459
2014-09-17,0.0,1.417291710371117,0.0,SZ50/CYB,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.06684850763585459
2014-09-18,0.0,1.417291710371117,0.0,SZ50/CYB,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.06684850763585459
2014-09-19,0.0,1.417291710371117,0.0,SZ50/CYB,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.06684850763585459
2014-09-22,0.0,1.417291710371117,0.0,SZ50/CYB,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.06684850763585459
2014-09-23,0.0,1.417291710371117,0.0,SZ50/CYB,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.06684850763585459
2014-09-24,0.0,1.417291710371117,0.0,SZ50/CYB,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.06684850763585459
2014-09-25,0.00635352510733922,1.4262965088373836,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,2.898078700646989,0.0014490393503234944,False,1.0,False,1.0,-0.060919706200167956
2014-09-26,0.008361302568276718,1.4382222054998497,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.053067771727801416
2014-09-29,0.010435591641793973,1.4532309051266064,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.043185973681098666
2014-09-30,0.013102566747159816,1.4722719600600631,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.03064925403663643
2014-10-08,0.008365195195219943,1.4845878023864145,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.022540445834020817
2014-10-09,0.005013226999020404,1.4920303780397544,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.017640219206625507
2014-10-10,0.005991063775957484,1.5009692271902564,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.011754839108956694
2014-10-13,0.013973967858384562,1.5219437229274373,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,0.0
2014-10-14,0.0021806844360481303,1.5252626019165663,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,0.0
2014-10-15,-0.006900304977274008,1.5147378247929115,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.006900304977274008
2014-10-16,-0.01688475650719279,1.4891618454490483,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.023668551515100167
2014-10-17,-0.01776974419190913,1.4626998203950674,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.04101771160119294
2014-10-20,0.019428934824630817,1.4911185198735224,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.02238570722191724
2014-10-21,-0.0017388786355434505,1.4885256457362512,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.024085659829431005
2014-10-22,-0.01456778891753474,1.4668411183308285,1.4490393503234944,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.038302573938631124
2014-10-23,-0.017302017083423382,1.4414618082428006,1.4258120558346477,SZ50/CYB,-1,SZ50/CYB_-1,2.898078700646989,0.0014490393503234944,False,1.0,False,1.0,-0.0549418792334293
2014-10-24,-0.007438425710321939,1.4307396016679201,1.4143246209898186,ZZ500/CYB,-1,ZZ500/CYB_-1,2.8516241116692953,0.0014258120558346477,False,1.0,False,1.0,-0.06197162385668786
2014-10-27,-0.03339121182824367,1.3829654725575697,1.4445971433447506,SZ50/ZZ500,1,SZ50/ZZ500_1,2.8891942866895013,0.0014445971433447507,False,1.0,False,1.0,-0.0932935280653926
2014-10-28,-0.013410529468985355,1.3644191733332471,1.2548001279714647,SZ50/ZZ1000,1,SZ50/ZZ1000_1,2.8891942866895013,0.0014445971433447507,False,1.0,False,1.0,-0.1054529419269914
2014-10-29,0.0010276661511579022,1.3658213407336726,1.2548001279714647,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.10453364619479188
2014-10-30,0.009374117248660774,1.3786247101224332,1.2548001279714647,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.09613943960199112
2014-10-31,0.03622744503154074,1.4285687610275173,1.2548001279714647,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.0633948808339947
2014-11-03,-0.018342484625321065,1.4023652604921562,1.2548001279714647,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.08057454583229418
2014-11-04,0.005479979277325464,1.4100501930588942,1.2196547461738039,SZ50/CYB,1,SZ50/CYB_1,2.5096002559429293,0.0012548001279714647,False,1.0,False,1.0,-0.07553611339640953
2014-11-05,-0.0027769557300600933,1.406134546095607,1.2196547461738039,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.07810330868354687
2014-11-06,-0.017395727246837134,1.3816738130593726,1.2196547461738039,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.09414037207544956
2014-11-07,0.01112145224108052,1.3970400323840642,1.2196547461738039,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.08406589748636373
2014-11-10,0.04246668513335239,1.4563676915580066,1.2196547461738039,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.04516921235201743
2014-11-11,0.050411548761397196,1.5297854424555066,1.050982690308555,SZ50/CYB,1,SZ50/CYB_1,0.3373441117304976,0.00016867205586524882,False,1.0,False,1.0,0.0
2014-11-12,0.001556286695924003,1.5321662271872183,0.8610570108803585,SZ50/CYB,1,SZ50/CYB_1,0.3798513588563932,0.00018992567942819661,False,1.0,False,1.0,0.0
2014-11-13,0.01686239325503358,1.5580022166421303,0.8610570108803585,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,0.0
2014-11-14,0.0022166489496830977,1.561455760619254,0.8610570108803585,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,0.0
2014-11-17,-0.028525298237126018,1.5169147693635114,0.8610570108803585,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.028525298237126018
2014-11-18,-0.020407919742724268,1.4859576944937878,0.8610570108803585,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.04835107598278976
2014-11-19,-0.0156270306063665,1.4627365881221677,0.7529421208614024,SZ50/CYB,1,SZ50/CYB_1,0.21622978003791204,0.00010811489001895602,False,1.0,False,1.0,-0.06322252284492247
2014-11-20,0.007710788274661873,1.474015440254779,0.7529421208614024,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.055999230058107696
2014-11-21,0.011956079947731624,1.491638886702656,0.7529421208614024,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.04471268138196227
2014-11-24,0.012392886332931008,1.5101245978753417,0.7784953363277491,SZ50/ZZ1000,1,SZ50/ZZ1000_1,1.5569906726554983,0.0007784953363277492,False,1.0,False,1.0,-0.03287391422703845
2014-11-25,-0.003633332013008861,1.5046378138302492,0.7784953363277491,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.03638780439509326
2014-11-26,0.013552003876472707,1.5250286713159642,0.7784953363277491,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.023328928184839115
2014-11-27,0.00937169834354612,1.5393207799887965,0.7784953363277491,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.014175861518919586
2014-11-28,0.02514868115575508,1.5780326674811629,0.7784953363277491,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2014-12-01,0.012708300998103272,1.5980867816043534,0.7784953363277491,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2014-12-02,0.03308075915742492,1.6509527055392712,0.7784953363277491,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2014-12-03,-0.0006393755476036267,1.6498971267490994,0.6765750067310979,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.2038406591933024,0.0001019203295966512,False,1.0,False,1.0,-0.0006393755476036267
2014-12-04,0.03137584345111466,1.701664040708423,0.6765750067310979,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2014-12-05,0.027067832016861804,1.7477243971114529,0.6765750067310979,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2014-12-08,-0.0006765750067311282,1.746541930465713,0.0,SZ50/ZZ1000,0,none_0,1.3531500134621959,0.000676575006731098,False,1.0,False,1.0,-0.0006765750067311282
2014-12-09,0.0,1.746541930465713,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0006765750067311282
2014-12-10,0.0,1.746541930465713,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0006765750067311282
2014-12-11,0.0,1.746541930465713,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0006765750067311282
2014-12-12,0.0,1.746541930465713,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0006765750067311282
2014-12-15,0.0,1.746541930465713,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0006765750067311282
2014-12-16,0.026188078509615575,1.7922805076610846,0.5594867607694631,SZ50/ZZ1000,1,SZ50/ZZ1000_1,1.1189735215389263,0.0005594867607694631,False,1.0,False,1.0,0.0
2014-12-17,-0.0005594867607694454,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,1.1189735215389263,0.0005594867607694631,False,1.0,False,1.0,-0.0005594867607694454
2014-12-18,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2014-12-19,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2014-12-22,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2014-12-23,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2014-12-24,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2014-12-25,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2014-12-26,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2014-12-29,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2014-12-30,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2014-12-31,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2015-01-05,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2015-01-06,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2015-01-07,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2015-01-08,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2015-01-09,0.0,1.7912777504454631,0.0,SZ50/CYB,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2015-01-12,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2015-01-13,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2015-01-14,0.0,1.7912777504454631,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.0005594867607694454
2015-01-15,-0.008158668799610469,1.7766633085514674,1.1947792657310143,ZZ1000/CYB,-1,ZZ1000/CYB_-1,2.3895585314620287,0.0011947792657310144,False,1.0,False,1.0,-0.008713590893201006
2015-01-16,0.023926324180240544,1.8191723308310086,1.1947792657310143,ZZ1000/CYB,-1,ZZ1000/CYB_-1,0.0,0.0,False,1.0,False,1.0,0.0
2015-01-19,0.03356351252695089,1.8802301441455376,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,2.3895585314620287,0.0011947792657310144,False,1.0,False,1.0,0.0
2015-01-20,0.018714729048257217,1.915418141841587,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,0.0
2015-01-21,-0.018217390472031414,1.880524221634446,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.018217390472031414
2015-01-22,0.004738670857175498,1.8894354069597177,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.013565045832179545
2015-01-23,-0.014101938223823218,1.8627907055728674,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.027475690617674076
2015-01-26,0.010503249471000231,1.8823560610657597,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.01726102517961936
2015-01-27,0.007284567853609758,1.896068211517247,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.010102196435153421
2015-01-28,0.002906704825417661,1.9015795221369851,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.0072248557128612445
2015-01-29,0.0025258258546274615,1.9063825808586288,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.004717278585589235
2015-01-30,-0.0012092504296921103,1.9040772869035678,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.005920824644124689
2015-02-02,0.01621680867701647,1.9349553439715357,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,0.0
2015-02-03,0.00019323547869287694,1.9353292459936773,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,0.0
2015-02-04,0.00551429312866758,1.9460012187565696,0.43577482335643314,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.8715496467128663,0.00043577482335643316,False,1.0,False,1.0,0.0
2015-02-05,0.004372308691632076,1.9545097367992657,0.43577482335643314,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,0.0
2015-02-06,-0.003932581258233703,1.9468234684392935,0.43577482335643314,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.003932581258233592
2015-02-09,-0.013952803642624412,1.9196598228573072,0.535990936482271,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.20043222625167578,0.0001002161131258379,False,1.0,False,1.0,-0.017830514366753203
2015-02-10,-0.0016241416611001425,1.9165420233638646,0.535990936482271,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.019425696746631527
2015-02-11,0.004750541261174357,1.9256466353246293,0.535990936482271,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.01476743805937919
2015-02-12,0.004410021379310347,1.934138778155408,0.535990936482271,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.010422541397628327
2015-02-13,-0.0005359909364822668,1.9331020973004178,0.0,SZ50/ZZ1000,0,none_0,1.071981872964542,0.000535990936482271,True,0.0,False,1.0,-0.010952945946386405
2015-02-16,0.0,1.9331020973004178,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,True,0.0,False,1.0,-0.010952945946386405
2015-02-17,0.0,1.9331020973004178,0.0,SZ50/CYB,0,none_0,0.0,0.0,True,0.0,False,1.0,-0.010952945946386405
2015-02-25,0.0,1.9331020973004178,0.0,SZ50/CYB,0,none_0,0.0,0.0,True,0.0,False,1.0,-0.010952945946386405
2015-02-26,0.0,1.9331020973004178,0.0,SZ50/CYB,0,none_0,0.0,0.0,True,0.0,False,1.0,-0.010952945946386405
2015-02-27,0.0,1.9331020973004178,0.0,SZ50/CYB,0,none_0,0.0,0.0,True,0.0,False,1.0,-0.010952945946386405
2015-03-02,0.0,1.9331020973004178,0.0,SZ50/CYB,0,none_0,0.0,0.0,True,0.0,False,1.0,-0.010952945946386405
2015-03-03,0.007927513295655775,1.948426789878627,0.40587118265707767,SZ50/CYB,-1,SZ50/CYB_-1,0.8117423653141553,0.0004058711826570777,False,1.0,False,1.0,-0.0031122622753472218
