date,forward_return,reverse_mainnav_return,forward_nav,reverse_mainnav_nav,forward_gross_exposure,reverse_mainnav_gross_exposure,reverse_mainnav_nav_defense_gate,reverse_mainnav_volhot_gate,combo_return,combo_nav,gross_exposure,net_pair_exposure_forward_positive
2021-02-05,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-02-08,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,1,0.0,1.8423549069790248,0.0,0.0
2021-02-09,0.0,-0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,1,0.0,1.8423549069790248,0.0,0.0
2021-02-10,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,1,0.0,1.8423549069790248,0.0,0.0
2021-02-18,0.0,-0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,1,0.0,1.8423549069790248,0.0,0.0
2021-02-19,0.0,-0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,1,0.0,1.8423549069790248,0.0,0.0
2021-02-22,0.0,-0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,1,0.0,1.8423549069790248,0.0,0.0
2021-02-23,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,1,0.0,1.8423549069790248,0.0,0.0
2021-02-24,0.0,-0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,1,0.0,1.8423549069790248,0.0,0.0
2021-02-25,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-02-26,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-01,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-02,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-03,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-04,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-05,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-08,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-09,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-10,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-11,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-12,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-15,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-16,0.0,0.0,1.8130056832755976,1.8398671054041296,0.0,0.0,0,0,0.0,1.8423549069790248,0.0,0.0
2021-03-17,0.0011667936978498,0.0,1.8151210868810097,1.8398671054041296,0.5,0.0,0,0,0.0005833968489249,1.8434297310263577,0.25,0.25
2021-03-18,-0.0022947933289007,0.0,1.810955759119688,1.8398671054041296,0.5,0.0,0,0,-0.00114739666445035,1.8413145859018296,0.25,0.25
2021-03-19,0.0095301582473741,0.0,1.828214454083092,1.8398671054041296,0.5,0.0,0,0,0.00476507912368705,1.8500885955952509,0.25,0.25
2021-03-22,0.003666002133787,0.0,1.8349166921727813,1.8398671054041296,0.5,0.0,0,0,0.0018330010668935,1.8534798099648244,0.25,0.25
2021-03-23,-0.000821910471731,0.0,1.8334085549287304,1.8398671054041296,0.5,0.0,0,0,-0.0004109552358655,1.8527181127323482,0.25,0.25
2021-03-24,0.0006794442009101,0.0,1.834654253739276,1.8398671054041296,0.5,0.0,0,0,0.00033972210045505,1.8533475220211568,0.25,0.25
2021-03-25,-0.0002111709951502,0.0,1.8342668279747567,1.8398671054041296,0.5,0.0,0,0,-0.0001055854975751,1.8531518354008647,0.25,0.25
2021-03-26,-0.0023430377986567,0.0,1.8299690714639896,1.8398671054041296,0.5,0.0,0,0,-0.00117151889932835,1.8509808330023676,0.25,0.25
2021-03-29,0.0011209940480656,0.0,1.8320204559012447,1.8398671054041296,0.5,0.0,0,0,0.0005604970240328,1.852018302250807,0.25,0.25
2021-03-30,-0.0066553297052864,0.0,1.8198277557403928,1.8398671054041296,0.5,0.0,0,0,-0.0033276648526432,1.845855406039955,0.25,0.25
2021-03-31,0.0039363362415572,0.0,1.8269912096887055,1.8398671054041296,0.5,0.0,0,0,0.0019681681207786,1.8494883598056897,0.25,0.25
2021-04-01,-0.0027789176244185,0.0,1.821914151616444,1.8398671054041296,0.5,0.0,0,0,-0.00138945881220925,1.8469185719060794,0.25,0.25
2021-04-02,-0.0029295268251891,0.0,1.816576805236092,1.8398671054041296,0.5,0.0,0,0,-0.00146476341259455,1.84421327315591,0.25,0.25
2021-04-06,0.0068176427326466,0.0,1.828961576890604,1.8398671054041296,0.5,0.0,0,0,0.0034088213663233,1.8504998667655008,0.25,0.25
2021-04-07,0.0036854937558348,0.0,1.835702203361896,1.8398671054041296,0.5,0.0,0,0,0.0018427468779174,1.8539098696175695,0.25,0.25
2021-04-08,-0.0022762375307841,0.0,1.8315237091112608,1.8398671054041296,0.5,0.0,0,0,-0.00113811876539205,1.8517999000056122,0.25,0.25
2021-04-09,0.0072681509336011,0.0,1.84483549986755,1.8398671054041296,0.5,0.0,0,0,0.00363407546680055,1.8585294805916464,0.25,0.25
2021-04-12,-0.0019720781532348,0.0,1.841197340081949,1.8398671054041296,0.5,0.0,0,0,-0.0009860390766174,1.8566968978987375,0.25,0.25
2021-04-13,-0.0017594033982218,0.0,1.837957931225012,1.8398671054041296,0.5,0.0,0,0,-0.0008797016991109,1.855063558482922,0.25,0.25
2021-04-14,0.0029627154424632,0.0,1.8434032775704496,1.8398671054041296,0.5,0.0,0,0,0.0014813577212316,1.857811571208656,0.25,0.25
2021-04-15,0.0013302521729026,0.0,1.8458554687859736,1.8398671054041296,0.5,0.0,0,0,0.0006651260864513,1.8590472501483777,0.25,0.25
2021-04-16,0.0039839701453427,0.0,1.853209301866235,1.8398671054041296,0.5,0.0,0,0,0.00199198507267135,1.8627504445200638,0.25,0.25
2021-04-19,-0.0035579914257279,0.0,1.846615599060116,1.8398671054041296,0.5,0.0,0,0,-0.00177899571286395,1.859436619465127,0.25,0.25
2021-04-20,-0.002584227754541,0.0,1.841843523777056,1.8398671054041296,1.0,0.0,0,0,-0.0012921138772705,1.8570340156052112,0.5,0.5
2021-04-21,-0.0030031511426273,0.0,1.836312189294084,1.8398671054041296,1.0,0.0,0,0,-0.00150157557131365,1.8542455386922798,0.5,0.5
2021-04-22,0.0028163400849076,0.0,1.8414838689211976,1.8398671054041296,0.5,0.0,0,0,0.0014081700424538,1.8568566317112198,0.25,0.25
2021-04-23,-0.0141238838350491,0.0,1.8154749646724375,1.8398671054041296,1.0,0.0,0,0,-0.00706194191752455,1.843743618028905,0.5,0.5
2021-04-26,0.0079843413274294,0.0,1.8299703364617852,1.8398671054041296,1.0,0.0,0,0,0.0039921706637147,1.8511041572122113,0.5,0.5
2021-04-27,-0.0072905640696679,0.0,1.8166288204782188,1.8398671054041296,1.0,0.0,0,0,-0.00364528203483395,1.8443563604833193,0.5,0.5
2021-04-28,3.518347503850272e-05,0.0,1.8166927357929783,1.8398671054041296,1.0,0.0,0,0,1.759173751925136e-05,1.8443888059163047,0.5,0.5
2021-04-29,-0.0136497512913204,0.0,1.7918953317766555,1.8398671054041296,1.0,0.0,0,0,-0.0068248756456602,1.8318010816736783,0.5,0.5
2021-04-30,-0.0005,-0.0012017664404785772,1.7909993841107674,1.8376560148619145,0.0,0.25,1,0,-0.0008508832202392886,1.830242432870466,0.125,-0.125
2021-05-06,0.0,-0.003672252928728359,1.7909993841107674,1.8309076771793427,0.0,0.25,1,0,-0.0018361264643641795,1.8268818763032704,0.125,-0.125
2021-05-07,0.0,-0.00016142024916435127,1.7909993841107674,1.8306121316058954,0.0,0.25,1,0,-8.071012458217564e-05,1.826734428439437,0.125,-0.125
2021-05-10,0.0,-0.0009037676989188947,1.7909993841107674,1.828957683492101,0.0,0.25,1,0,-0.0004518838494594474,1.8259089566539735,0.125,-0.125
2021-05-11,0.0,0.0013245163740316923,1.7909993841107674,1.8313801678912973,0.0,0.25,1,0,0.0006622581870158462,1.8271181798092633,0.125,-0.125
2021-05-12,0.0,-0.001921074231030634,1.7909993841107674,1.8278619506435407,0.0,0.25,1,0,-0.000960537115515317,1.8253631649831237,0.125,-0.125
2021-05-13,0.0,-0.0007967694544100956,1.7909993841107674,1.8264055660743894,0.0,0.25,1,0,-0.0003983847272050478,1.8246359681765916,0.125,-0.125
2021-05-14,0.0,0.0024259577221308892,1.7909993841107674,1.8308363487611503,0.0,0.25,1,0,0.0012129788610654446,1.8268492130351297,0.125,-0.125
2021-05-17,0.0,0.0038434715553513077,1.7909993841107674,1.837873116190117,0.0,0.25,1,0,0.0019217357776756538,1.830359934528238,0.125,-0.125
2021-05-18,0.0,-0.0010130956933890045,1.7909993841107674,1.8360111748511092,0.0,0.25,1,0,-0.0005065478466945023,1.8294327696447268,0.125,-0.125
2021-05-19,0.0,-0.0008204374720301721,1.7909993841107674,1.8345048424841952,0.0,0.25,1,0,-0.00041021873601508607,1.8286823020463385,0.125,-0.125
2021-05-20,0.0,0.0009198344088756638,1.7909993841107674,1.8361922831615611,0.0,0.25,1,0,0.0004599172044378319,1.8295233444985008,0.125,-0.125
2021-05-21,0.0,-0.0024252533958239453,1.7909993841107674,1.8317390515914378,0.0,0.25,1,0,-0.0012126266979119726,1.8273048156465088,0.125,-0.125
2021-05-24,0.0,-0.0011632715889567657,1.7909993841107674,1.8296082415943389,0.0,0.25,1,0,-0.0005816357944783829,1.8262419897583062,0.125,-0.125
2021-05-25,0.0,0.004863631264876989,1.7909993841107674,1.838506781440634,0.0,0.25,1,0,0.0024318156324384943,1.830683073577616,0.125,-0.125
2021-05-26,0.0,-0.0009934957664946287,1.7909993841107674,1.836680232736601,0.0,0.25,1,0,-0.0004967478832473143,1.8297736856359197,0.125,-0.125
2021-05-27,0.0,-0.001426681707361932,1.7909993841107674,1.8340598746462824,0.0,0.25,1,0,-0.000713340853680966,1.828468433312965,0.125,-0.125
2021-05-28,0.0,-0.0004046169901276986,1.7909993841107674,1.833317782860089,0.0,0.25,1,0,-0.0002023084950638493,1.8280985186159497,0.125,-0.125
2021-05-31,0.0,-0.003919334885959441,1.7909993841107674,1.8261323965166758,0.0,0.25,1,0,-0.0019596674429797206,1.8245160534664586,0.125,-0.125
2021-06-01,0.0,-0.000125,1.7909993841107674,1.825904129967111,0.0,0.0,1,1,-6.25e-05,1.8244020212131171,0.0,0.0
2021-06-02,0.0,0.0,1.7909993841107674,1.825904129967111,0.0,0.0,1,1,0.0,1.8244020212131171,0.0,0.0
2021-06-03,0.0,-0.00093231152348555,1.7909993841107674,1.824201818505963,0.0,0.14882093970201163,1,0,-0.000466155761742775,1.8235515656991934,0.07441046985100581,-0.07441046985100581
2021-06-04,0.0,6.422275431863708e-05,1.7909993841107674,1.8243189737711805,0.0,0.157766872769383,1,0,3.211137715931854e-05,1.823610122451289,0.0788834363846915,-0.0788834363846915
2021-06-07,0.0,-0.0018848191913790064,1.7909993841107674,1.8208804623582195,0.0,0.15768260332813377,1,0,-0.0009424095956895032,1.8218915347730944,0.07884130166406689,-0.07884130166406689
2021-06-08,0.0,-7.88413016640669e-05,1.7909993841107674,1.8207369017723927,0.0,0.0,0,0,-3.942065083203345e-05,1.8218197146230481,0.0,0.0
2021-06-09,0.0006598093990621,0.0,1.7921811023381182,1.8207369017723927,1.0,0.0,0,0,0.00032990469953105,1.8224207415086007,0.5,0.5
2021-06-10,0.0042465563553344,0.0,1.7997917003881625,1.8207369017723927,1.0,0.0,0,0,0.0021232781776672,1.826290247699574,0.5,0.5
2021-06-11,0.0023344636521109,0.0,1.8039932486940895,1.8207369017723927,1.0,0.0,0,0,0.00116723182605545,1.8284219518003035,0.5,0.5
2021-06-15,0.0056678196651935,0.0,1.8142179571049144,1.8207369017723927,1.0,0.0,0,0,0.00283390983259675,1.833603534747646,0.5,0.5
2021-06-16,-0.0042291306237103,0.0,1.806545392384437,1.8207369017723927,1.0,0.0,0,0,-0.00211456531185515,1.8297262603173736,0.5,0.5
2021-06-17,0.0128798874424969,0.0,1.8298134936981096,1.8207369017723927,1.0,0.0,0,0,0.00643994372124845,1.8415095944591078,0.5,0.5
2021-06-18,0.0110900929216719,0.0,1.8501062953725511,1.8207369017723927,1.0,0.0,0,0,0.00554504646083595,1.8517208507184588,0.5,0.5
2021-06-21,0.0176461033966679,0.0,1.882753462355521,1.8207369017723927,1.0,0.0,0,0,0.00882305169833395,1.8680586795152305,0.5,0.5
2021-06-22,-0.0016455831076468,0.0,1.8796552350620055,1.8207369017723927,1.0,0.0,0,0,-0.0008227915538234,1.866521656611679,0.5,0.5
2021-06-23,0.0016253548895341,0.0,1.8827103418889524,1.8207369017723927,1.0,0.0,0,0,0.00081267744476705,1.8680385366621763,0.5,0.5
2021-06-24,-0.0117992280277321,0.0,1.860495813254835,1.8207369017723927,1.0,0.0,0,0,-0.00589961401386605,1.8570178303328424,0.5,0.5
2021-06-25,-0.0123913604598376,0.0,1.837441738998776,1.8207369017723927,1.0,0.0,0,0,-0.0061956802299188,1.8455123416748425,0.5,0.5
2021-06-28,0.0067397414543213,0.0,1.849825621257006,1.8207369017723927,1.0,0.0,0,0,0.00336987072716065,1.851731479691666,0.5,0.5
2021-06-29,0.0033182941124367,0.0,1.8559638867250576,1.8207369017723927,1.0,0.0,0,0,0.00165914705621835,1.8548037745251034,0.5,0.5
2021-06-30,0.0048507407158582,0.0,1.8649666863175571,1.8207369017723927,1.0,0.0,0,0,0.0024253703579291,1.8593023606196115,0.5,0.5
2021-07-01,-0.0171748842818699,0.0,1.8329360992905108,1.8207369017723927,1.0,0.0,0,0,-0.00858744214093495,1.8433357091752867,0.5,0.5
2021-07-02,0.0202859198290719,0.0,1.87011889405253,1.8207369017723927,1.0,0.0,0,0,0.01014295991453595,1.8620325893824843,0.5,0.5
2021-07-05,0.0132187215753023,0.0,1.8948394750257227,1.8207369017723927,1.0,0.0,0,0,0.00660936078765115,1.8743394345640774,0.5,0.5
2021-07-06,-0.003417785411454,0.0,1.8883633203109325,1.8207369017723927,1.0,0.0,0,0,-0.001708892705727,1.8711363895762942,0.5,0.5
2021-07-07,0.0045073867871925,0.0,1.896874904190321,1.8207369017723927,1.0,0.0,0,0,0.00225369339359625,1.8753533572959997,0.5,0.5
2021-07-08,0.0116541899902453,0.0,1.9189814447114837,1.8207369017723927,1.0,0.0,0,0,0.00582709499512265,1.8862812194583858,0.5,0.5
2021-07-09,0.0098609624666301,0.0,1.937904448711943,1.8207369017723927,1.0,0.0,0,0,0.00493048123331505,1.89558149361168,0.5,0.5
2021-07-12,0.0072155941631144,0.0,1.9518875807407423,1.8207369017723927,1.0,0.0,0,0,0.0036077970815572,1.9024203669921858,0.5,0.5
2021-07-13,0.0046816881378397,0.0,1.9610257096738928,1.8207369017723927,1.0,0.0,0,0,0.00234084406891985,1.9068736364248517,0.5,0.5
2021-07-14,-0.000519683264514,0.0,1.960006597431294,1.8207369017723927,1.0,0.0,0,0,-0.000259841632257,1.9063781512666553,0.5,0.5
2021-07-15,-0.013572233395844,0.0,1.9334049304335623,1.8207369017723927,1.0,0.0,0,0,-0.006786116697922,1.8934412466617911,0.5,0.5
2021-07-16,0.009275634607885,0.0,1.9513384881173477,1.8207369017723927,1.0,0.0,0,0,0.0046378173039425,1.9022226812395577,0.5,0.5
2021-07-19,-0.0068446469043675,0.0,1.9379822651752816,1.8207369017723927,1.0,0.0,0,0,-0.00342232345218375,1.8957126599462757,0.5,0.5
2021-07-20,0.0075497680987106,0.0,1.952613581856769,1.8207369017723927,1.0,0.0,0,0,0.0037748840493553,1.9028687554284676,0.5,0.5
2021-07-21,0.0131140923149,0.0,1.978220336624566,1.8207369017723927,1.0,0.0,0,0,0.00655704615745,1.9153459536893815,0.5,0.5
2021-07-22,0.0049373093493669,0.0,1.9879874223876903,1.8207369017723927,1.0,0.0,0,0,0.00246865467468345,1.920074281431593,0.5,0.5
2021-07-23,0.0032196203807595,0.0,1.994387987209504,1.8207369017723927,1.0,0.0,0,0,0.00160981019037975,1.9231652365761274,0.5,0.5
2021-07-26,0.0201716103217521,0.0,2.034618004517877,1.8207369017723927,1.0,0.0,0,0,0.01008580516087605,1.9425619064444044,0.5,0.5
2021-07-27,0.0092626372187873,0.0,2.0534639329725395,1.8207369017723927,1.0,0.0,0,0,0.00463131860939365,1.9515585295516196,0.5,0.5
2021-07-28,-0.0227999612676517,0.0,2.0066450348362457,1.8207369017723927,1.0,0.0,0,0,-0.01139998063382585,1.9293108001089534,0.5,0.5
2021-07-29,0.0185074359348489,0.0,2.0437828892624603,1.8207369017723927,1.0,0.0,0,0,0.00925371796742445,1.9471640981246674,0.5,0.5
2021-07-30,0.0158069554356714,0.0,2.07608887431322,1.8207369017723927,1.0,0.0,0,0,0.0079034777178357,1.9625534661871653,0.5,0.5
2021-08-02,-0.0060478047296066,0.0,2.0635330942000647,1.8207369017723927,1.0,0.0,0,0,-0.0030239023648033,1.956618896119709,0.5,0.5
2021-08-03,-0.012761944597584,0.0,2.037198399176602,1.8207369017723927,1.0,0.0,0,0,-0.006380972298792,1.9441337651442763,0.5,0.5
2021-08-04,0.0140346222341105,0.0,2.0657897091249806,1.8207369017723927,1.0,0.0,0,0,0.00701731111705525,1.9577763566274657,0.5,0.5
2021-08-05,0.0020260274451646,0.0,2.0699750557716063,1.8207369017723927,1.0,0.0,0,0,0.0010130137225823,1.9597596109424766,0.5,0.5
2021-08-06,0.0101292832710908,0.0,2.090942419475609,1.8207369017723927,1.0,0.0,0,0,0.0050646416355454,1.969685091063716,0.5,0.5
2021-08-09,-0.0095504185880362,0.0,2.070973044126136,1.8207369017723927,1.0,0.0,0,0,-0.0047752092940181,1.9602794325105797,0.5,0.5
2021-08-10,-0.005825736539551,0.0,2.0589081007905445,1.8207369017723927,1.0,0.0,0,0,-0.0029128682697755,1.954569396751726,0.5,0.5
2021-08-11,0.0130519222680103,0.0,2.0857808092790395,1.8207369017723927,1.0,0.0,0,0,0.00652596113400515,1.9673248406686437,0.5,0.5
2021-08-12,0.0152856626409199,0.0,2.117663351072584,1.8207369017723927,1.0,0.0,0,0,0.00764283132045995,1.982360772578425,0.5,0.5
2021-08-13,0.0034835822866607,0.0,2.125040405611491,1.8207369017723927,1.0,0.0,0,0,0.00174179114333035,1.9858136310149876,0.5,0.5
2021-08-16,-0.0086695250477872,0.0,2.106617314587482,1.8207369017723927,1.0,0.0,0,0,-0.0043347625238936,1.9772056005078267,0.5,0.5
2021-08-17,-0.0066567669139301,0.0,2.0925940541474235,1.8207369017723927,1.0,0.0,0,0,-0.00332838345696505,1.9706247020960777,0.5,0.5
2021-08-18,-0.0055086990338908,0.0,2.081066583303016,1.8207369017723927,1.0,0.0,0,0,-0.0027543495169454,1.9651969128997786,0.5,0.5
2021-08-19,-0.0005,-0.0,2.0800260500113645,1.8207369017723927,0.0,0.0,1,1,-0.00025,1.9647056136715537,0.0,0.0
2021-08-20,0.0,0.0,2.0800260500113645,1.8207369017723927,0.0,0.0,0,0,0.0,1.9647056136715537,0.0,0.0
2021-08-23,0.0,0.0,2.0800260500113645,1.8207369017723927,0.0,0.0,0,0,0.0,1.9647056136715537,0.0,0.0
2021-08-24,0.0,0.0,2.0800260500113645,1.8207369017723927,0.0,0.0,0,0,0.0,1.9647056136715537,0.0,0.0
2021-08-25,0.0,0.0,2.0800260500113645,1.8207369017723927,0.0,0.0,0,0,0.0,1.9647056136715537,0.0,0.0
2021-08-26,0.0,0.0,2.0800260500113645,1.8207369017723927,0.0,0.0,0,0,0.0,1.9647056136715537,0.0,0.0
2021-08-27,0.0,0.0,2.0800260500113645,1.8207369017723927,0.0,0.0,0,0,0.0,1.9647056136715537,0.0,0.0
2021-08-30,0.0085858017329369,0.0,2.0978847412761064,1.8207369017723927,1.0,0.0,0,0,0.00429290086646845,1.9731399001028398,0.5,0.5
2021-08-31,0.0016817164328828,0.0,2.1014127885198044,1.8207369017723927,1.0,0.0,0,0,0.0008408582164414,1.9747990310000296,0.5,0.5
2021-09-01,-0.0286333164652848,0.0,2.04124237112192,1.8207369017723927,1.0,0.0,0,0,-0.0143166582326424,1.946526508195049,0.5,0.5
2021-09-02,0.0110506381855157,0.0,2.0637994020141326,1.8207369017723927,1.0,0.0,0,0,0.00552531909275785,1.957281688275338,0.5,0.5
2021-09-03,-0.0005,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,-0.00025,1.9567923678532693,0.0,0.0
2021-09-06,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-07,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-08,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,0,0,0.0,1.9567923678532693,0.0,0.0
2021-09-09,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-10,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-13,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-14,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-15,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,0,0,0.0,1.9567923678532693,0.0,0.0
2021-09-16,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,0,0,0.0,1.9567923678532693,0.0,0.0
2021-09-17,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-22,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-23,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-24,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-27,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-28,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-29,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-09-30,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-08,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-11,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-12,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-13,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,0,1,0.0,1.9567923678532693,0.0,0.0
2021-10-14,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,0,1,0.0,1.9567923678532693,0.0,0.0
2021-10-15,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-18,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-19,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-20,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-21,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-22,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-25,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-26,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-27,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-28,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-10-29,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-11-01,0.0,-0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-11-02,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,1,1,0.0,1.9567923678532693,0.0,0.0
2021-11-03,0.0,0.0,2.062767502313126,1.8207369017723927,0.0,0.0,0,0,0.0,1.9567923678532693,0.0,0.0
2021-11-04,0.0014616281588527,0.0,2.065782501379673,1.8207369017723927,0.5,0.0,0,0,0.00073081407942635,1.9582224192662105,0.25,0.25
2021-11-05,-0.003596072209303,0.0,2.0583537983359967,1.8207369017723927,0.5,0.0,0,0,-0.0017980361046515,1.954701464655432,0.25,0.25
2021-11-08,0.0030502835949571,0.0,2.064632361159678,1.8207369017723927,1.0,0.0,0,0,0.00152514179747855,1.9576826615607708,0.5,0.5
2021-11-09,0.0072458893401909,0.0,2.079592458776819,1.8207369017723927,0.5,0.0,0,0,0.00362294467009545,1.9647752375252108,0.25,0.25
2021-11-10,0.0028680882705864,0.0,2.085556913515437,1.8207369017723927,0.5,0.0,0,0,0.0014340441352932,1.967592811931753,0.25,0.25
2021-11-11,-0.0040856072229267,0.0,2.077036147125753,1.8207369017723927,0.5,0.0,0,0,-0.00204280361146335,1.9635734062296495,0.25,0.25
2021-11-12,0.0079184347680927,0.0,2.093483022367739,1.8207369017723927,0.5,0.0,0,0,0.00395921738404635,1.971347620194445,0.25,0.25
2021-11-15,-0.0017951168203058,0.0,2.089724975781262,1.8207369017723927,1.0,0.0,0,0,-0.0008975584101529,1.9695782205586045,0.5,0.5
2021-11-16,-0.0115638236230775,0.0,2.065559764740588,1.8207369017723927,1.0,0.0,0,0,-0.00578191181153875,1.9581902929814072,0.5,0.5
2021-11-17,0.0174016235720677,0.0,2.101503858232212,1.8207369017723927,1.0,0.0,0,0,0.00870081178603385,1.975228138161877,0.5,0.5
2021-11-18,0.0086042123567069,0.0,2.119585643696881,1.8207369017723927,1.0,0.0,0,0,0.00430210617835345,1.9837257793387209,0.5,0.5
2021-11-19,0.0006846075840125,0.0,2.12103672810352,1.8207369017723927,1.0,0.0,0,0,0.00034230379200625,1.9844048161952892,0.5,0.5
2021-11-22,0.0137709599473965,0.0,2.1502454399331903,1.8207369017723927,1.0,0.0,0,0,0.00688547997369825,1.998068395816912,0.5,0.5
