date,forward_return,reverse_mainnav_return,forward_nav,reverse_mainnav_nav,forward_gross_exposure,reverse_mainnav_gross_exposure,reverse_mainnav_volhot_gate,combo_return,combo_nav,gross_exposure,net_pair_exposure_forward_positive
2019-12-31,0.0030236459516983,0.0,1.6344416314156296,1.648653874308042,1.0,0.0,0,0.00151182297584915,1.6531461002577004,0.5,0.5
2020-01-02,0.0060053178283414,0.0,1.6442569728841534,1.648653874308042,1.0,0.0,0,0.0030026589141707,1.6581099341320658,0.5,0.5
2020-01-03,0.006959817850288,0.0,1.6557007019144931,1.648653874308042,1.0,0.0,0,0.003479908925144,1.663880005690722,0.5,0.5
2020-01-06,0.0141168264760767,0.0,1.6790739414197384,1.648653874308042,1.0,0.0,0,0.00705841323803835,1.6756243583493964,0.5,0.5
2020-01-07,0.0076530064557089,0.0,1.6919239051330364,1.648653874308042,1.0,0.0,0,0.00382650322785445,1.6820361403652917,0.5,0.5
2020-01-08,-0.0021590622399868,0.0,1.6882709361165325,1.648653874308042,1.0,0.0,0,-0.0010795311199934,1.680220330006814,0.5,0.5
2020-01-09,0.0031896614574429,0.0,1.6936559488511844,1.648653874308042,1.0,0.0,0,0.00159483072872145,1.6828999970201313,0.5,0.5
2020-01-10,-0.0018103632601343,0.0,1.6905898163460762,1.648653874308042,1.0,0.0,0,-0.00090518163006715,1.6813766668575887,0.5,0.5
2020-01-13,0.0029555691737988,0.0,1.6955864714928068,1.648653874308042,1.0,0.0,0,0.0014777845868994,1.6838613793806432,0.5,0.5
2020-01-14,0.0012306010315648,0.0,1.6976730619537332,1.648653874308042,1.0,0.0,0,0.0006153005157824,1.684897460155882,0.5,0.5
2020-01-15,0.0054571495065072,0.0,1.706937517665985,1.648653874308042,1.0,0.0,0,0.0027285747532536,1.6894948288274843,0.5,0.5
2020-01-16,0.0023300085874233,0.0,1.7109146967403417,1.648653874308042,1.0,0.0,0,0.00116500429371165,1.691463097557272,0.5,0.5
2020-01-17,-0.0052424392509278,0.0,1.7019453303791607,1.648653874308042,1.0,0.0,0,-0.0026212196254639,1.687029401290207,0.5,0.5
2020-01-20,0.0053376210218063,0.0,1.7110296695525578,1.648653874308042,1.0,0.0,0,0.00266881051090315,1.691531763088573,0.5,0.5
2020-01-21,0.0083268655198223,0.0,1.7252771835113478,1.648653874308042,1.0,0.0,0,0.00416343275991115,1.6985743418454462,0.5,0.5
2020-01-22,-0.001273360985118,0.0,1.7230802828573502,1.648653874308042,1.0,0.0,0,-0.000636680492559,1.6974928926968318,0.5,0.5
2020-01-23,-0.006477762541212,0.0,1.711918577945556,1.648653874308042,1.0,0.0,0,-0.003238881270606,1.691994914759689,0.5,0.5
2020-02-03,-0.0094702464310529,0.0,1.6957062871425137,1.648653874308042,1.0,0.0,0,-0.00473512321552645,1.6839831103582577,0.5,0.5
2020-02-04,-0.011980201549912,0.0,1.6753913840530934,1.648653874308042,0.5,0.0,0,-0.005990100774956,1.6738958818238878,0.25,0.25
2020-02-05,0.0143938024802735,0.0,1.6995066367123055,1.648653874308042,1.0,0.0,0,0.00719690124013675,1.685942745171646,0.5,0.5
2020-02-06,0.0124389595100546,0.0,1.720646730953439,1.648653874308042,1.0,0.0,0,0.0062194797550273,1.696428431943376,0.5,0.5
2020-02-07,0.0122970554989707,0.0,1.741805619298096,1.648653874308042,1.0,0.0,0,0.00614852774948535,1.7068589692321956,0.5,0.5
2020-02-10,0.0097843099643104,0.0,1.7588479853748862,1.648653874308042,1.0,0.0,0,0.0048921549821552,1.7152091878423612,0.5,0.5
2020-02-11,-0.0005,0.0,1.757968561382199,1.648653874308042,0.0,0.0,0,-0.00025,1.7147803855454007,0.0,0.0
2020-02-12,0.0,0.0,1.757968561382199,1.648653874308042,0.0,0.0,0,0.0,1.7147803855454007,0.0,0.0
2020-02-13,0.0,0.0,1.757968561382199,1.648653874308042,0.0,0.0,0,0.0,1.7147803855454007,0.0,0.0
2020-02-14,-0.0039426893751503,0.0,1.7510374374133888,1.648653874308042,1.0,0.0,0,-0.00197134468757515,1.7113999623419975,0.5,0.5
2020-02-17,0.0136300596018135,0.0,1.7749041820503402,1.648653874308042,1.0,0.0,0,0.00681502980090675,1.7230632040866287,0.5,0.5
2020-02-18,0.0278794615254642,0.0,1.8243875549051984,1.648653874308042,1.0,0.0,0,0.0139397307627321,1.7470822412387668,0.5,0.5
2020-02-19,-0.0073996594262425,0.0,1.8108877083374244,1.648653874308042,1.0,0.0,0,-0.00369982971312125,1.7406183344513653,0.5,0.5
2020-02-20,-0.0036270145741787,0.0,1.8043195922270836,1.648653874308042,1.0,0.0,0,-0.00181350728708935,1.7374617104177963,0.5,0.5
2020-02-21,0.0165986568142564,0.0,1.8342688739217,1.648653874308042,1.0,0.0,0,0.0082993284071282,1.7518814757473642,0.5,0.5
2020-02-24,0.0260498748219435,0.0,1.8820513484771475,1.648653874308042,1.0,0.0,0,0.01302493741097175,1.7746996223204143,0.5,0.5
2020-02-25,0.0063782030817367,0.0,1.8940554541879917,1.648653874308042,1.0,0.0,0,0.00318910154086835,1.7803593196205347,0.5,0.5
2020-02-26,-0.0168033504415336,0.0,1.862228976635572,1.648653874308042,1.0,0.0,0,-0.0084016752207668,1.7654013188408175,0.5,0.5
2020-02-27,-0.0012601081953308,0.0,1.859882366640531,1.648653874308042,1.0,0.0,0,-0.0006300540976654,1.7642890205058581,0.5,0.5
2020-02-28,-0.023317315417272,0.0,1.8165149028585517,1.648653874308042,1.0,0.0,0,-0.011658657708636,1.7437197787166758,0.5,0.5
2020-03-02,0.008130066106436,0.0,1.8312832891021176,1.648653874308042,1.0,0.0,0,0.004065033053218,1.750808057252709,0.5,0.5
2020-03-03,0.0081188719497531,0.0,1.846151243630061,1.648653874308042,1.0,0.0,0,0.00405943597487655,1.7579153504654241,0.5,0.5
2020-03-04,-0.0008400133040452,0.0,1.844600452024132,1.648653874308042,1.0,0.0,0,-0.0004200066520226,1.757177014324536,0.5,0.5
2020-03-05,-0.0077640471108519,0.0,1.8302788872139173,1.648653874308042,1.0,0.0,0,-0.00388202355542595,1.750355611763875,0.5,0.5
2020-03-06,0.0134108418982084,0.0,1.854824467999972,1.648653874308042,1.0,0.0,0,0.0067054209491042,1.7620924829513787,0.5,0.5
2020-03-09,-0.0052631396954335,0.0,1.84506226771438,1.648653874308042,1.0,0.0,0,-0.00263156984771675,1.7574554135043554,0.5,0.5
2020-03-10,0.0044070852945126,0.0,1.853193614501884,1.648653874308042,1.0,0.0,0,0.0022035426472563,1.7613280414586636,0.5,0.5
2020-03-11,-0.0001558237491458,0.0,1.8529048429249797,1.648653874308042,1.0,0.0,0,-7.79118745729e-05,1.7611908130892158,0.5,0.5
2020-03-12,-0.000906641950233,0.0,1.8512249216645935,1.648653874308042,1.0,0.0,1,-0.0004533209751165,1.76039242835246,0.5,0.5
2020-03-13,-0.0005,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,0,-0.00025,1.759952330245372,0.0,0.0
2020-03-16,0.0,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,0,0.0,1.759952330245372,0.0,0.0
2020-03-17,0.0,-0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-03-18,0.0,-0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-03-19,0.0,-0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-03-20,0.0,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,0,0.0,1.759952330245372,0.0,0.0
2020-03-23,0.0,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-03-24,0.0,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-03-25,0.0,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-03-26,0.0,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-03-27,0.0,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-03-30,0.0,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-03-31,0.0,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-04-01,0.0,0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-04-02,0.0,-0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-04-03,0.0,-0.0,1.8502993092037616,1.648653874308042,0.0,0.0,1,0.0,1.759952330245372,0.0,0.0
2020-04-07,0.0,-0.0114359619155259,1.8502993092037616,1.6297999313895708,0.0,1.0,0,-0.00571798095776295,1.7498889563344582,0.5,-0.5
2020-04-08,0.0,-0.008651491701256,1.8502993092037616,1.6156997308084464,0.0,1.0,0,-0.004325745850628,1.7423193814425346,0.5,-0.5
2020-04-09,0.0,-0.009029630724772,1.8502993092037616,1.6011105588771326,0.0,1.0,0,-0.004514815362386,1.7344531311330151,0.5,-0.5
2020-04-10,0.0,0.0205168977423273,1.8502993092037616,1.6339603804877754,0.0,1.0,0,0.01025844887116365,1.752245929898173,0.5,-0.5
2020-04-13,0.0,-0.0005,1.8502993092037616,1.6331434002975316,0.0,0.0,1,-0.00025,1.7518078684156984,0.0,0.0
2020-04-14,0.0,-0.0,1.8502993092037616,1.6331434002975316,0.0,0.0,1,0.0,1.7518078684156984,0.0,0.0
2020-04-15,0.0,-0.0,1.8502993092037616,1.6331434002975316,0.0,0.0,1,0.0,1.7518078684156984,0.0,0.0
2020-04-16,0.0,-0.0,1.8502993092037616,1.6331434002975316,0.0,0.0,1,0.0,1.7518078684156984,0.0,0.0
2020-04-17,0.0,0.0,1.8502993092037616,1.6331434002975316,0.0,0.0,1,0.0,1.7518078684156984,0.0,0.0
2020-04-20,0.0,-0.0,1.8502993092037616,1.6331434002975316,0.0,0.0,1,0.0,1.7518078684156984,0.0,0.0
2020-04-21,0.0,-0.0,1.8502993092037616,1.6331434002975316,0.0,0.0,1,0.0,1.7518078684156984,0.0,0.0
2020-04-22,0.0,-0.0,1.8502993092037616,1.6331434002975316,0.0,0.0,1,0.0,1.7518078684156984,0.0,0.0
2020-04-23,0.0,0.0,1.8502993092037616,1.6331434002975316,0.0,0.0,1,0.0,1.7518078684156984,0.0,0.0
2020-04-24,0.0,0.0,1.8502993092037616,1.6331434002975316,0.0,0.0,0,0.0,1.7518078684156984,0.0,0.0
2020-04-27,0.0,0.0,1.8502993092037616,1.6331434002975316,0.0,0.0,0,0.0,1.7518078684156984,0.0,0.0
2020-04-28,0.0,0.0216927536054802,1.8502993092037616,1.6685707776826022,0.0,1.0,0,0.0108463768027401,1.77080863664254,0.5,-0.5
2020-04-29,0.0,-0.0005,1.8502993092037616,1.667736492293761,0.0,0.0,1,-0.00025,1.7703659344833793,0.0,0.0
2020-04-30,0.0,-0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-06,0.0,-0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-07,0.0,-0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-08,0.0,-0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-11,0.0,0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-12,0.0,-0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-13,0.0,-0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-14,0.0,-0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-15,0.0,-0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-18,0.0,0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-19,0.0,-0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-20,0.0,0.0,1.8502993092037616,1.667736492293761,0.0,0.0,1,0.0,1.7703659344833793,0.0,0.0
2020-05-21,0.0,0.0,1.8502993092037616,1.667736492293761,0.0,0.0,0,0.0,1.7703659344833793,0.0,0.0
2020-05-22,0.0,0.0,1.8502993092037616,1.667736492293761,0.0,0.0,0,0.0,1.7703659344833793,0.0,0.0
2020-05-25,0.0,0.0,1.8502993092037616,1.667736492293761,0.0,0.0,0,0.0,1.7703659344833793,0.0,0.0
2020-05-26,0.0060448828848266,0.0,1.8614841518297736,1.667736492293761,0.5,0.0,0,0.0030224414424133,1.7757167618519987,0.25,0.25
2020-05-27,0.0003702226386015,0.0,1.862173315404179,1.667736492293761,0.5,0.0,0,0.00018511131930075,1.7760454671244896,0.25,0.25
2020-05-28,-0.0025651615365728,0.0,1.857396540041072,1.667736492293761,0.5,0.0,0,-0.0012825807682864,1.7737675453647537,0.25,0.25
2020-05-29,0.0036330865204509,0.0,1.8641446223738272,1.667736492293761,0.5,0.0,0,0.00181654326022545,1.7769896708444928,0.25,0.25
2020-06-01,0.0017140315756625,0.0,1.8673398251181772,1.667736492293761,0.5,0.0,0,0.00085701578783125,1.7785125790472194,0.25,0.25
2020-06-02,-0.0018146823678304,0.0,1.863951196462788,1.667736492293761,1.0,0.0,0,-0.0009073411839152,1.7768988613381385,0.5,0.5
2020-06-03,-0.0013857424778898,0.0,1.861368240113136,1.667736492293761,1.0,0.0,0,-0.0006928712389449,1.7756676992226033,0.5,0.5
2020-06-04,0.0023903486505418,0.0,1.865817559174052,1.667736492293761,1.0,0.0,0,0.0011951743252709,1.777789931666927,0.5,0.5
2020-06-05,-0.0033449084083342,0.0,1.859576570331953,1.667736492293761,1.0,0.0,0,-0.0016724542041671,1.7748166594215848,0.5,0.5
2020-06-08,-0.003972400559142,0.0,1.852189587324199,1.667736492293761,0.5,0.0,0,-0.001986200279571,1.7712915180764546,0.25,0.25
2020-06-09,0.0003261660282543,0.0,1.8527937086454704,1.667736492293761,1.0,0.0,0,0.00016308301412715,1.77158038563612,0.5,0.5
2020-06-10,0.0012352238057541,0.0,1.8550823235415408,1.667736492293761,0.5,0.0,0,0.00061761190287705,1.7726745347691926,0.25,0.25
2020-06-11,0.0036533375931533,0.0,1.8618595655325287,1.667736492293761,0.5,0.0,0,0.00182666879657665,1.7759126240283416,0.25,0.25
2020-06-12,-0.0014255888854775,0.0,1.859205319229586,1.667736492293761,1.0,0.0,0,-0.00071279444273875,1.7746467633791445,0.5,0.5
2020-06-15,0.0117875984660138,0.0,1.8811208849985412,1.667736492293761,1.0,0.0,0,0.0058937992330069,1.7851061751120065,0.5,0.5
2020-06-16,0.0052137029489307,0.0,1.8909284905039536,1.667736492293761,1.0,0.0,0,0.00260685147446535,1.7897596817766743,0.5,0.5
2020-06-17,0.0035455200185814,0.0,1.8976328153207411,1.667736492293761,1.0,0.0,0,0.0017727600092907,1.792932496166769,0.5,0.5
2020-06-18,-0.011263085644334,0.0,1.876259614400285,1.667736492293761,1.0,0.0,0,-0.005631542822167,1.782835520037351,0.5,0.5
2020-06-19,-0.0071867707300934,0.0,1.8627753667214568,1.667736492293761,1.0,0.0,0,-0.0035933853650467,1.7764291049713632,0.5,0.5
2020-06-22,0.005792202271551,0.0,1.87356493843197,1.667736492293761,1.0,0.0,0,0.0028961011357755,1.7815738233198954,0.5,0.5
2020-06-23,-0.0030504432655309,0.0,1.8678497348829952,1.667736492293761,1.0,0.0,0,-0.00152522163276545,1.7788565283841993,0.5,0.5
2020-06-24,-0.0059637633913587,0.0,1.856710321013541,1.667736492293761,1.0,0.0,0,-0.00298188169567935,1.7735521886629706,0.5,0.5
2020-06-29,0.0045042171769535,0.0,1.865073347534077,1.667736492293761,1.0,0.0,0,0.00225210858847675,1.7775464207791702,0.5,0.5
2020-06-30,0.004162693198132,0.0,1.8728370756718744,1.667736492293761,1.0,0.0,0,0.002081346599066,1.7812461109767408,0.5,0.5
2020-07-01,-0.0166593373550124,0.0,1.8416368510172816,1.667736492293761,1.0,0.0,0,-0.0083296686775062,1.7664089210392082,0.5,0.5
2020-07-02,-0.0087836846817185,0.0,1.8254604936197127,1.667736492293761,1.0,0.0,0,-0.00439184234085925,1.7586511315485167,0.5,0.5
2020-07-03,-0.0091013130541861,0.0,1.8088464061992304,1.667736492293761,1.0,0.0,0,-0.00455065652709305,1.7506481142978558,0.5,0.5
2020-07-06,-0.0005,0.0172716660183038,1.8079419829961312,1.6965410799951963,0.0,1.0,0,0.0083858330091519,1.7653287570421445,0.5,-0.5
2020-07-07,0.0,-0.0075514838085487,1.8079419829961312,1.6837296774990749,0.0,1.0,0,-0.00377574190427435,1.75866333127936,0.5,-0.5
2020-07-08,0.0,-0.0066002961030559,1.8079419829961312,1.6726165630700782,0.0,1.0,0,-0.00330014805152795,1.752859481913345,0.5,-0.5
2020-07-09,0.0,-0.0154048635539151,1.8079419829961312,1.6468501331379652,0.0,1.0,0,-0.00770243177695755,1.7393582013393143,0.5,-0.5
2020-07-10,0.0,-0.0137442392560691,1.8079419829961312,1.6242154308892276,0.0,1.0,0,-0.00687211962803455,1.7274051237037076,0.5,-0.5
2020-07-13,0.0,-0.0138430958071713,1.8079419829961312,1.601731261067942,0.0,1.0,0,-0.00692154790358565,1.715448806391093,0.5,-0.5
2020-07-14,0.0,-0.0005,1.8079419829961312,1.600930395437408,0.0,0.0,1,-0.00025,1.7150199441894953,0.0,0.0
2020-07-15,0.0,0.0,1.8079419829961312,1.600930395437408,0.0,0.0,1,0.0,1.7150199441894953,0.0,0.0
2020-07-16,0.0,0.0,1.8079419829961312,1.600930395437408,0.0,0.0,1,0.0,1.7150199441894953,0.0,0.0
2020-07-17,0.0,0.0,1.8079419829961312,1.600930395437408,0.0,0.0,1,0.0,1.7150199441894953,0.0,0.0
2020-07-20,0.0,0.0,1.8079419829961312,1.600930395437408,0.0,0.0,0,0.0,1.7150199441894953,0.0,0.0
2020-07-21,0.0,0.0,1.8079419829961312,1.600930395437408,0.0,0.0,0,0.0,1.7150199441894953,0.0,0.0
2020-07-22,0.0,0.0,1.8079419829961312,1.600930395437408,0.0,0.0,0,0.0,1.7150199441894953,0.0,0.0
2020-07-23,-0.0009015457917894,0.0,1.8063120405095616,1.600930395437408,1.0,0.0,0,-0.0004507728958947,1.7142468596827358,0.5,0.5
2020-07-24,-0.0033085618755048,0.0,1.8003357453570663,1.600930395437408,1.0,0.0,0,-0.0016542809377524,1.7114110137801606,0.5,0.5
2020-07-27,-0.0047703339192591,0.0,1.7917475426849347,1.600930395437408,1.0,0.0,0,-0.00238516695962955,1.7073290127757461,0.5,0.5
2020-07-28,0.0006083628321051,0.0,1.79283757529442,1.600930395437408,0.5,0.0,0,0.00030418141605255,1.7078483505325197,0.25,0.25
2020-07-29,0.0025862278279448,0.0,1.7974742617226318,1.600930395437408,0.5,0.0,0,0.0012931139139724,1.7100567929975483,0.25,0.25
2020-07-30,0.001632590757337,0.0,1.8004088015888715,1.600930395437408,0.5,0.0,0,0.0008162953786685,1.711452704454933,0.25,0.25
2020-07-31,0.0044940349596346,0.0,1.808499901684845,1.600930395437408,1.0,0.0,0,0.0022470174798173,1.7152983685977239,0.5,0.5
2020-08-03,0.015948916640246,0.0,1.8373435158607103,1.600930395437408,1.0,0.0,0,0.007974458320123,1.7289769439446812,0.5,0.5
2020-08-04,-0.0073290744466465,0.0,1.823877488448904,1.600930395437408,1.0,0.0,0,-0.00366453722332325,1.722641043575328,0.5,0.5
2020-08-05,0.0135081532492233,0.0,1.8485147050706805,1.600930395437408,1.0,0.0,0,0.00675407662461165,1.7342758931803368,0.5,0.5
2020-08-06,0.003766111010176,0.0,1.85547641665392,1.600930395437408,1.0,0.0,0,0.001883055505088,1.7375416309483314,0.5,0.5
2020-08-07,-0.0010054540708647,0.0,1.853610820337401,1.600930395437408,1.0,0.0,0,-0.00050272703543235,1.7366681217952644,0.5,0.5
2020-08-10,-0.0009990187649868,0.0,1.8517590283449017,1.600930395437408,1.0,0.0,0,-0.0004995093824934,1.7358006397741503,0.5,0.5
2020-08-11,-0.0107389093382053,0.0,1.8318731560233024,1.600930395437408,1.0,0.0,0,-0.00536945466910265,1.7264803369242836,0.5,0.5
2020-08-12,-0.009564354618133,0.0,1.814352471543657,1.600930395437408,1.0,0.0,0,-0.0047821773090665,1.7182240018324948,0.5,0.5
2020-08-13,0.0025616682920129,0.0,1.8190002407405452,1.600930395437408,0.5,0.0,0,0.00128083414600645,1.7204247618045296,0.25,0.25
2020-08-14,-0.0024749093722263,0.0,1.8144983799966548,1.600930395437408,0.5,0.0,0,-0.00123745468611315,1.7182958141209295,0.25,0.25
2020-08-17,-0.0008942742296113,0.0,1.812875720855752,1.600930395437408,0.5,0.0,0,-0.00044713711480565,1.7175275002882209,0.25,0.25
2020-08-18,0.0050649990857316,0.0,1.8220579347244317,1.600930395437408,0.5,0.0,0,0.0025324995428658,1.7218771378975601,0.25,0.25
2020-08-19,-0.0029542662425224,0.0,1.816675090475955,1.600930395437408,0.5,0.0,0,-0.0014771331212612,1.7193336961464292,0.25,0.25
2020-08-20,-0.0007464153346425,0.0,1.8153190963303605,1.600930395437408,0.5,0.0,0,-0.00037320766732125,1.7186920276283435,0.25,0.25
2020-08-21,-0.0012234058958762,0.0,1.813098224245013,1.600930395437408,0.5,0.0,0,-0.0006117029479381,1.7176406986484456,0.25,0.25
2020-08-24,0.0002028148491795,-0.0009054652296199,1.8134659474879111,1.599480808629298,0.5,1.0,0,-0.0003513251902202,1.717037248203263,0.75,-0.25
2020-08-25,-0.00025,0.006828931819929,1.8130125810010391,1.6104035540187125,0.0,1.0,0,0.0032894659099644997,1.7226853836973668,0.5,-0.5
2020-08-26,0.0,0.0129503928790468,1.8130125810010391,1.6312589127370682,0.0,1.0,0,0.0064751964395234,1.733840109960303,0.5,-0.5
2020-08-27,0.0,-0.005357148049584,1.8130125810010391,1.622520017234332,0.0,1.0,0,-0.002678574024792,1.7291958908786207,0.5,-0.5
2020-08-28,0.0,0.0109375208425939,1.8130125810010391,1.6402663637403585,0.0,1.0,0,0.00546876042129695,1.7386524489273267,0.5,-0.5
2020-08-31,0.0,-0.0084415549819356,1.8130125810010391,1.6264199650458246,0.0,1.0,0,-0.0042207774909678,1.731313983806278,0.5,-0.5
2020-09-01,0.0,0.0005520781277055,1.8130125810010391,1.62731787593499,0.0,1.0,0,0.00027603906385275,1.7317918940976031,0.5,-0.5
2020-09-02,0.0,-0.0015240124160653,1.8130125810010391,1.6248378232871798,0.0,1.0,0,-0.00076200620803265,1.73047225792328,0.5,-0.5
2020-09-03,0.0,0.0059167280454033,1.8130125810010391,1.6344515468054552,0.0,1.0,0,0.00295836402270165,1.7355916247934033,0.5,-0.5
2020-09-04,0.0,-0.0086625998338633,1.8130125810010391,1.6202929471076406,0.0,1.0,0,-0.00433129991693165,1.7280742569331085,0.5,-0.5
2020-09-07,0.0,-0.0038159735828818,1.8130125810010391,1.614109952024948,0.0,1.0,0,-0.0019079867914409,1.7247771140762511,0.5,-0.5
2020-09-08,0.0,-0.0011371485563662,1.8130125810010391,1.6122744692231863,0.0,1.0,0,-0.0005685742781831,1.7237964501735885,0.5,-0.5
2020-09-09,0.0,0.0086288091339417,1.8130125810010391,1.6261864778896409,0.0,1.0,0,0.00431440456697085,1.7312336054507453,0.5,-0.5
2020-09-10,0.0,0.036147206512771,1.8130125810010391,1.6849685763341933,0.0,1.0,0,0.0180736032563855,1.762523234779784,0.5,-0.5
2020-09-11,0.0,-0.0005,1.8130125810010391,1.6841260920460264,0.0,0.0,1,-0.00025,1.762082603971089,0.0,0.0
2020-09-14,0.0,-0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-15,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-16,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-17,0.0,-0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-18,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-21,0.0,-0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-22,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-23,0.0,-0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-24,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-25,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-28,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-29,0.0,-0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-09-30,0.0,-0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-09,0.0,-0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-12,0.0,-0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-13,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-14,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-15,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-16,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-19,0.0,-0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-20,0.0,-0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-21,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-22,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-23,0.0,0.0,1.8130125810010391,1.6841260920460264,0.0,0.0,1,0.0,1.762082603971089,0.0,0.0
2020-10-26,0.0,-0.0054058543443079,1.8130125810010391,1.675021951694977,0.0,0.7354253742468648,0,-0.00270292717215395,1.757319823021236,0.3677126871234324,-0.3677126871234324
2020-10-27,0.0,-0.0024361076295306,1.8130125810010391,1.6709414179388216,0.0,0.7168677854369012,0,-0.0012180538147653,1.7551793129070423,0.3584338927184506,-0.3584338927184506
2020-10-28,0.0,0.0057375861416192,1.8130125810010391,1.6805285882618448,0.0,0.7525091363053971,0,0.0028687930708096,1.7602145591579383,0.37625456815269853,-0.37625456815269853
