date,position,asset_return,base_weight,return_1x,nav_1x,scale_15,weight_15,return_15,nav_15,scale_16,weight_16,return_16,nav_16,scale_17,weight_17,return_17,nav_17,scale_18,weight_18,return_18,nav_18,scale_19,weight_19,return_19,nav_19,scale_20,weight_20,return_20,nav_20
2020-10-22,159915.SZ,-0.0114854517611027,1.0,-0.0114854517611027,9.895419715206446,0.5594531414267231,0.5594531414267231,-0.006425572068453995,6.700410247266425,0.596750017521838,0.596750017521838,-0.006853943539684261,7.392323737535045,0.6340468936169529,0.6340468936169529,-0.007282315010914528,8.134683339768554,0.6713437697120678,0.6713437697120678,-0.007710686482144795,8.887305234530226,0.7086406458071827,0.7086406458071827,-0.008139057953375061,9.721916805552105,0.7459375219022976,0.7459375219022976,-0.008567429424605328,10.640877508867542
2020-10-23,159985.SZ,-0.0255615801704104,1.0,-0.0255615801704104,9.642477150836337,0.5603070906294826,0.5603070906294826,-0.014322334617174927,6.6044447296327276,0.5976608966714482,0.5976608966714482,-0.015277156924986589,7.279390047756419,0.6350147027134138,0.6350147027134138,-0.016231979232798253,8.00264132873204,0.6723685087553791,0.6723685087553791,-0.017186801540609913,8.73456088323353,0.7097223147973447,0.7097223147973447,-0.018141623848421575,9.54554544778013,0.7470761208393102,0.7470761208393102,-0.019096446156233238,10.437674564464379
2020-10-26,159985.SZ,0.0070733863837311,1.0,0.0070733863837311,9.7106821174205,0.5493834662838594,0.5493834662838594,0.0038860015298592446,6.630109611955951,0.5860090307027834,0.5860090307027834,0.004145068298516528,7.30956361667591,0.6226345951217074,0.6226345951217074,0.004404135067173812,8.037886042037922,0.6592601595406313,0.6592601595406313,0.004663201835831094,8.775291903579403,0.6958857239595553,0.6958857239595553,0.004922268604488377,9.592531186450454,0.7325112883784792,0.7325112883784792,0.00518133537314566,10.49175565689862
2020-10-27,159985.SZ,-0.0035118525021948,1.0,-0.0035118525021948,9.67657963412842,0.5495478774574154,0.5495478774574154,-0.0019299310885246654,6.617313957295511,0.5861844026212432,0.5861844026212432,-0.0020585931610929767,7.294516199004047,0.6228209277850709,0.6228209277850709,-0.002187255233661288,8.020305133724902,0.6594574529488985,0.6594574529488985,-0.0023159173062295983,8.754969053192687,0.6960939781127262,0.6960939781127262,-0.00244457937879791,9.56908148252158,0.732730503276554,0.732730503276554,-0.002573241451366221,10.464757836344683
2020-10-28,159985.SZ,-0.0044052863436124,1.0,-0.0044052863436124,9.633951530013316,0.5498995567540872,0.5498995567540872,-0.0024224650077272923,6.601283745788817,0.5865595272043597,0.5865595272043597,-0.0025839626749091116,7.2756674414143,0.6232194976546321,0.6232194976546321,-0.0027454603420909315,7.998285704048792,0.6598794681049046,0.6598794681049046,-0.002906958009272751,8.729518725782572,0.6965394385551771,0.6965394385551771,-0.00306845567645457,9.539719180128081,0.7331994090054496,0.7331994090054496,-0.0032299533436363896,10.430957156780837
2020-10-29,159985.SZ,-0.0097345132743361,1.0,-0.0097345132743361,9.540169700960092,0.5555016274986365,0.5555016274986365,-0.005407537966800784,6.5655870533038385,0.592535069331879,0.592535069331879,-0.005768040497920838,7.233701096962819,0.6295685111651215,0.6295685111651215,-0.00612854302904089,7.949267865952966,0.6666019529983639,0.6666019529983639,-0.006489045560160942,8.672872481052691,0.7036353948316063,0.7036353948316063,-0.006849548091280994,9.474376414826478,0.7406688366648488,0.7406688366648488,-0.007210050622401047,10.35574942764035
2020-10-30,159985.SZ,-0.001787310098302,1.0,-0.001787310098302,9.523118459314052,0.5547355067489437,0.5547355067489437,-0.0009914843730990644,6.559077376340267,0.59171787386554,0.59171787386554,-0.0010575833313056688,7.2260508552590235,0.6287002409821363,0.6287002409821363,-0.001123682289512273,7.940335414437405,0.6656826080987325,0.6656826080987325,-0.0011897812477188773,8.662553660010877,0.7026649752153287,0.7026649752153287,-0.0012558802059254815,9.462477733023611,0.739647342331925,0.739647342331925,-0.001321979164132086,10.342059342668035
2020-11-02,159985.SZ,-0.008952551477171,1.0,-0.008952551477171,9.437862251083846,0.5543230184421909,0.5543230184421909,-0.004962605357584524,6.526527263811629,0.5912778863383369,0.5912778863383369,-0.005293445714756825,7.187800147324637,0.628232754234483,0.628232754234483,-0.005624286071929127,7.89567669655954,0.665187622130629,0.665187622130629,-0.005955126429101428,8.610967057766636,0.7021424900267751,0.7021424900267751,-0.00628596678627373,9.40299691227797,0.7390973579229212,0.7390973579229212,-0.006616807143446032,10.273627930531527
2020-11-03,159985.SZ,0.005420054200542,1.0,0.005420054200542,9.489015976021971,0.5532591585457121,0.5532591585457121,0.002998694626264019,6.5460983260457875,0.5901431024487596,0.5901431024487596,0.003198607601348287,7.210791099512843,0.6270270463518072,0.6270270463518072,0.003398520576432556,7.922510316277657,0.6639109902548546,0.6639109902548546,0.0035984335515168234,8.64195305053831,0.7007949341579021,0.7007949341579021,0.0037983465266010915,9.438712752939363,0.7376788780609496,0.7376788780609496,0.00399825950168536,10.314704561021555
2020-11-04,159915.SZ,0.0080862533692722,1.0,0.0080862533692722,9.565746563429157,0.5612412639701876,0.5612412639701876,0.004538339061753517,6.57580673978096,0.5986573482348668,0.5986573482348668,0.004840894999203752,7.245697782086778,0.6360734324995461,0.6360734324995461,0.005143450936653987,7.9632593593845655,0.6734895167642251,0.6734895167642251,0.00544600687410422,8.689017186257228,0.7109056010289043,0.7109056010289043,0.005748562811554455,9.492971786059856,0.7483216852935836,0.7483216852935836,0.00605111874900469,10.377120063181197
2020-11-05,159915.SZ,0.0120391271632807,1.0,0.0120391271632807,9.680909802717995,0.5610070566414941,0.5610070566414941,0.006754035294404766,6.620219970590624,0.5984075270842605,0.5984075270842605,0.007204304314031752,7.297897993876436,0.6358079975270268,0.6358079975270268,0.007654573333658736,8.02421471212592,0.673208467969793,0.673208467969793,0.00810484235328572,8.759440300756832,0.7106089384125592,0.7106089384125592,0.008555111372912703,9.574185216949516,0.7480094088553255,0.7480094088553255,0.009005380392539689,10.470569976729198
2020-11-06,159915.SZ,-0.0197026022304832,1.0,-0.0197026022304832,9.490170687645858,0.5603447792443161,0.5603447792443161,-0.01104025029737868,6.547131085091599,0.597701097860604,0.597701097860604,-0.011776266983870595,7.211955998679493,0.6350574164768917,0.6350574164768917,-0.012512283670362506,7.923813461415904,0.6724137350931795,0.6724137350931795,-0.013248300356854419,8.643392604694471,0.7097700537094672,0.7097700537094672,-0.013984317043346331,9.440296775443974,0.747126372325755,0.747126372325755,-0.014720333729838242,10.31643969233012
2020-11-09,159915.SZ,0.0310959423587409,1.0,0.0310959423587409,9.785276488323506,0.5542432531181422,0.5542432531181422,0.01723471625168279,6.6599690316057245,0.5911928033260184,0.5911928033260184,0.018383697335128315,7.3445384149534805,0.6281423535338946,0.6281423535338946,0.019532678418573833,8.078586761606507,0.6650919037417706,0.6650919037417706,0.02068165950201935,8.822152307487034,0.7020414539496468,0.7020414539496468,0.02183064058546487,9.646384501368814,0.738991004157523,0.738991004157523,0.02297962166891039,10.553507573429997
2020-11-10,513520.SH,-0.01655020228025,1.0,-0.01655020228025,9.623328183073578,0.5456453795490332,0.5456453795490332,-0.009030541404820286,6.599825905510988,0.5820217381856354,0.5820217381856354,-0.009632577498474971,7.273791579480914,0.6183980968222377,0.6183980968222377,-0.010234613592129658,7.99590554773097,0.6547744554588398,0.6547744554588398,-0.010836649685784343,8.726549733456164,0.6911508140954421,0.6911508140954421,-0.01143868577943903,9.536042540150005,0.7275271727320444,0.7275271727320444,-0.012040721873093716,10.426435723952737
2020-11-11,513520.SH,0.0121422376409368,1.0,0.0121422376409368,9.740176920769182,0.5438038515539635,0.5438038515539635,0.006602995595624944,6.643404526896969,0.5800574416575611,0.5800574416575611,0.007043195301999941,7.325022314161242,0.6163110317611588,0.6163110317611588,0.007483395008374937,8.055742067394299,0.6525646218647562,0.6525646218647562,0.007923594714749932,8.79569537680218,0.6888182119683538,0.6888182119683538,0.008363794421124929,9.615800039546922,0.7250718020719514,0.7250718020719514,0.008803994127499926,10.518230002837173
2020-11-12,513520.SH,0.0102827763496144,1.0,0.0102827763496144,9.840332981651128,0.5466006891332037,0.5466006891332037,0.00562057263890184,6.680744264610002,0.5830407350754173,0.5830407350754173,0.005995277481495296,7.368937855492783,0.6194807810176309,0.6194807810176309,0.006369982324088753,8.107057001971018,0.6559208269598444,0.6559208269598444,0.006744687166682208,8.855019590532146,0.692360872902058,0.692360872902058,0.007119392009275664,9.684258689511264,0.7288009188442716,0.7288009188442716,0.00749409685186912,10.59705463718867
2020-11-13,513520.SH,-0.0042408821034776,1.0,-0.0042408821034776,9.798601289616984,0.5461194742179852,0.5461194742179852,-0.0023160283045716504,6.665271471797561,0.582527439165851,0.582527439165851,-0.0024704301915430943,7.3507334089349685,0.6189354041137167,0.6189354041137167,-0.0026248320785145374,8.0857773386899,0.6553433690615823,0.6553433690615823,-0.0027792339654859805,8.830409419321096,0.691751334009448,0.691751334009448,-0.0029336358524574236,9.655848601015242,0.7281592989573138,0.7281592989573138,-0.0030880377394288676,10.564330532542241
2020-11-16,513520.SH,0.0229982964224872,1.0,0.0229982964224872,10.023952426601362,0.5455557471414144,0.5455557471414144,0.012546852787749722,6.748899651744592,0.5819261302841754,0.5819261302841754,0.01338330964026637,7.449110550229797,0.6182965134269364,0.6182965134269364,0.01421976649278302,8.200755204358707,0.6546668965696973,0.6546668965696973,0.015056223345299668,8.963362035768833,0.6910372797124583,0.6910372797124583,0.015892680197816315,9.809305914869709,0.7274076628552193,0.7274076628552193,0.016729137050332965,10.741062665866158
2020-11-17,513520.SH,-0.0016652789342215,1.0,-0.0016652789342215,10.007259749787703,0.5415925922166839,0.5415925922166839,-0.0009019027347488588,6.742812800692138,0.5776987650311296,0.5776987650311296,-0.0009620295837321162,7.441944285507985,0.6138049378455752,0.6138049378455752,-0.0010221564327153735,8.192372749673448,0.6499111106600207,0.6499111106600207,-0.0010822832816986306,8.953661138889707,0.6860172834744663,0.6860172834744663,-0.0011424101306818878,9.798099664417604,0.722123456288912,0.722123456288912,-0.0012025369796651452,10.728146140809553
2020-11-18,513520.SH,-0.0125104253544621,1.0,-0.0125104253544621,9.88206467368527,0.5412575611984034,0.5412575611984034,-0.006771362316910828,6.697154772183548,0.5773413986116304,0.5773413986116304,-0.0072227864713715504,7.388192711001917,0.6134252360248573,0.6134252360248573,-0.007674210625832273,8.129502755667124,0.6495090734380841,0.6495090734380841,-0.008125634780292993,8.880906958528588,0.685592910851311,0.685592910851311,-0.008577058934753716,9.714060786147304,0.721676748264538,0.721676748264538,-0.009028483089214438,10.631287254798632
2020-11-19,513520.SH,0.0016891891891892,1.0,0.0016891891891892,9.89875735049893,0.5424963573208724,0.5424963573208724,0.0009163789819609389,6.703291904055716,0.578662781142264,0.578662781142264,0.0009774709140916683,7.395414454484626,0.6148292049636555,0.6148292049636555,0.0010385628462223975,8.137945755187422,0.6509956287850469,0.6509956287850469,0.0010996547783531268,8.890672890301643,0.6871620526064385,0.6871620526064385,0.0011607467104838563,9.725336350250265,0.7233284764278299,0.7233284764278299,0.0012218386426145853,10.644276972387281
2020-11-20,513520.SH,-0.0025295109612141,1.0,-0.0025295109612141,9.873718335278443,0.542774141939296,0.542774141939296,-0.001372953141499027,6.6940885983776575,0.578959084735249,0.578959084735249,-0.0014644833509322953,7.384583993142789,0.6151440275312021,0.6151440275312021,-0.0015560135603655638,8.12528300123883,0.6513289703271552,0.6513289703271552,-0.0016475437697988323,8.876025117571906,0.6875139131231083,0.6875139131231083,-0.0017390739792321008,9.708423270864264,0.7236988559190614,0.7236988559190614,-0.0018306041886653694,10.624791514376316
2020-11-23,513520.SH,0.0118343195266272,1.0,0.0118343195266272,9.990567072974047,0.5431474836913944,0.5431474836913944,0.006427780872087498,6.737116733026368,0.5793573159374874,0.5793573159374874,0.0068562995968933305,7.435214913398198,0.6155671481835804,0.6155671481835804,0.007284818321699164,8.184474211715246,0.6517769804296732,0.6517769804296732,0.007713337046504996,8.944488890936983,0.6879868126757663,0.6879868126757663,0.008141855771310831,9.787467852902479,0.7241966449218593,0.7241966449218593,0.008570374496116664,10.715849956597685
2020-11-24,513520.SH,0.0125313283208019,1.0,0.0125313283208019,10.115762149076478,0.5494757465577917,0.5494757465577917,0.006885660984433423,6.783506234862541,0.5861074629949778,0.5861074629949778,0.007344705050062318,7.489824373920933,0.6227391794321641,0.6227391794321641,0.007803749115691214,8.248343795107317,0.65937089586935,0.65937089586935,0.008262793181320107,9.01839535275541,0.6960026123065363,0.6960026123065363,0.008721837246949003,9.87283255457524,0.7326343287437224,0.7326343287437224,0.009180881312577898,10.814230903212602
2020-11-25,513520.SH,0.0033003300330032,1.0,0.0033003300330032,10.149147502703793,0.5486104692353746,0.5486104692353746,0.001810595608037485,6.795788421458478,0.5851845005177329,0.5851845005177329,0.0019313019819066505,7.504289486578419,0.6217585318000912,0.6217585318000912,0.0020520083557758165,8.26526946549619,0.6583325630824495,0.6583325630824495,0.0021727147296449817,9.037989753176104,0.6949065943648078,0.6949065943648078,0.0022934211035141477,9.895475117107365,0.7314806256471661,0.7314806256471661,0.0024141274773833133,10.840337835182813
2020-11-26,513520.SH,0.0123355263157896,1.0,0.0123355263157896,10.274342578806225,0.5495818730181893,0.5495818730181893,0.006779381657296813,6.841859664829783,0.5862206645527352,0.5862206645527352,0.007231340434449934,7.558555558574532,0.6228594560872812,0.6228594560872812,0.007683299211603055,8.328774003864124,0.6594982476218272,0.6594982476218272,0.008135257988756176,9.111516131517925,0.6961370391563731,0.6961370391563731,0.008587216765909296,9.980449706939629,0.7327758306909191,0.7327758306909191,0.009039175543062418,10.938325551821132
2020-11-27,513520.SH,0.0048740861088545,1.0,0.0048740861088545,10.324420609247197,0.5662005560614737,0.5662005560614737,0.0027597102651249223,6.860741215179357,0.6039472597989053,0.6039472597989053,0.002943690949466584,7.580805610163348,0.6416939635363369,0.6416939635363369,0.0031276716338082457,8.354823674060409,0.6794406672737684,0.6794406672737684,0.0033116523181499066,9.141690305036727,0.7171873710112001,0.7171873710112001,0.0034956330024915687,10.015337696314914,0.7549340747486317,0.7549340747486317,0.0036796136868332305,10.978574364232651
2020-11-30,513520.SH,0.0,1.0,0.0,10.324420609247197,0.5686609957558924,0.5686609957558924,0.0,6.860741215179357,0.6065717288062853,0.6065717288062853,0.0,7.580805610163348,0.6444824618566781,0.6444824618566781,0.0,8.354823674060409,0.6823931949070708,0.6823931949070708,0.0,9.141690305036727,0.7203039279574637,0.7203039279574637,0.0,10.015337696314914,0.7582146610078566,0.7582146610078566,0.0,10.978574364232651
2020-12-01,513520.SH,0.0121261115602262,1.0,0.0121261115602262,10.449615685349627,0.5725621010672253,0.5725621010672253,0.006942951912698682,6.908375011521817,0.6107329078050403,0.6107329078050403,0.007405815373545262,7.636947656894954,0.6489037145428553,0.6489037145428553,0.00786867883439184,8.420565098269563,0.6870745212806704,0.6870745212806704,0.00833154229523842,9.217854684463111,0.7252453280184854,0.7252453280184854,0.008794405756084998,10.10341663980052,0.7634161347563004,0.7634161347563004,0.009257269216931577,11.080205982740456
2020-12-02,513520.SH,-0.0055910543130989,1.0,-0.0055910543130989,10.391191316501827,0.5719263557035308,0.5719263557035308,-0.0031976713178311616,6.886284298894652,0.6100547794170995,0.6100547794170995,-0.003410849405686572,7.610899178518174,0.6481832031306682,0.6481832031306682,-0.003624027493541983,8.390048738842275,0.6863116268442369,0.6863116268442369,-0.003837205581397393,9.182483881019378,0.7244400505578057,0.7244400505578057,-0.0040503836692528045,10.062493926039014,0.7625684742713744,0.7625684742713744,-0.0042635617571082154,11.032964840251562
2020-12-03,513520.SH,-0.0016064257028112,1.0,-0.0016064257028112,10.37449863968817,0.5709114408509693,0.5709114408509693,-0.0009171268126119732,6.879968702924867,0.6089722035743673,0.6089722035743673,-0.000978268600119438,7.603453674833156,0.6470329662977653,0.6470329662977653,-0.0010394103876269032,8.381328035030426,0.6850937290211632,0.6850937290211632,-0.0011005521751343678,9.172378078410986,0.7231544917445611,0.7231544917445611,-0.0011616939626418327,10.050804387596013,0.7612152544679592,0.7612152544679592,-0.0012228357501492977,11.019473336414762
2020-12-04,513520.SH,-0.0064360418342719,1.0,-0.0064360418342719,10.30772793243354,0.5781667225938508,0.5781667225938508,-0.0037211052137979,6.854367615513647,0.6167111707667743,0.6167111707667743,-0.003969178894717761,7.573274206980044,0.6552556189396976,0.6552556189396976,-0.00421725257563762,8.34598185778743,0.693800067112621,0.693800067112621,-0.0044653262565574805,9.131420417742385,0.7323445152855445,0.7323445152855445,-0.004713399937477341,10.003430926823922,0.7708889634584678,0.7708889634584678,-0.004961473618397201,10.96480051016751
2020-12-07,513520.SH,-0.0024291497975709,1.0,-0.0024291497975709,10.282688917213052,0.577269404791198,0.577269404791198,-0.0014022738577924127,6.844755914994713,0.6157540317772779,0.6157540317772779,-0.0014957587816452403,7.561946415579147,0.6542386587633578,0.6542386587633578,-0.001589243705498068,8.332718058653741,0.6927232857494376,0.6927232857494376,-0.0016827286293508953,9.11605471517881,0.7312079127355176,0.7312079127355176,-0.0017762135532037229,9.985662697233161,0.7696925397215975,0.7696925397215975,-0.0018696984770565504,10.94429963935242
2020-12-08,513520.SH,-0.0105519480519479,1.0,-0.0105519480519479,10.17418651792428,0.5770127106702694,0.5770127106702694,-0.006088608148306326,6.803080878357508,0.615480224714954,0.615480224714954,-0.006494515358193414,7.512835238445332,0.6539477387596387,0.6539477387596387,-0.0069004225680805035,8.275218782908354,0.6924152528043233,0.6924152528043233,-0.007306329777967591,9.049449813155718,0.7308827668490079,0.7308827668490079,-0.007712236987854679,9.908650900031319,0.7693502808936926,0.7693502808936926,-0.008118144197741768,10.855452236736864
2020-12-09,513520.SH,0.0196882690730106,1.0,0.0196882690730106,10.374498639688172,0.5758187945220096,0.5758187945220096,0.011336875363845925,6.88020655836561,0.6142067141568103,0.6142067141568103,0.01209266705476899,7.603685453621187,0.652594633791611,0.652594633791611,0.012848458745692052,8.381542590052128,0.6909825534264116,0.6909825534264116,0.013604250436615112,9.172560794727469,0.7293704730612122,0.7293704730612122,0.014360042127538174,10.050939544382839,0.7677583926960129,0.7677583926960129,0.015115833818461237,11.019541448771621
2020-12-10,513520.SH,-0.0032180209171359,1.0,-0.0032180209171359,10.341113286060859,0.5805397890365501,0.5805397890365501,-0.001868189184349281,6.867353030887182,0.6192424416389869,0.6192424416389869,-0.001992735129972567,7.588533322500495,0.6579450942414236,0.6579450942414236,-0.002117281075595852,8.36379650854191,0.6966477468438602,0.6966477468438602,-0.002241827021219137,9.151997500084073,0.7353503994462969,0.7353503994462969,-0.002366372966842423,10.027155272753644,0.7740530520487336,0.7740530520487336,-0.0024909189124657084,10.992092664570176
2020-12-11,513520.SH,-0.003228410008071,1.0,-0.003228410008071,10.307727932433544,0.5801140768857392,0.5801140768857392,-0.0018728460916407903,6.854491535603367,0.6187883486781219,0.6187883486781219,-0.0019977024977501767,7.573373690527875,0.6574626204705045,0.6574626204705045,-0.0021225589038595624,8.346043857792635,0.6961368922628871,0.6961368922628871,-0.0022474153099689485,9.131429160785586,0.7348111640552697,0.7348111640552697,-0.0023722717160783342,10.003368135907365,0.7734854358476524,0.7734854358476524,-0.0024971281221877204,10.964644000855785
2020-12-14,513520.SH,0.0008097165991902,1.0,0.0008097165991902,10.316074270840373,0.579691020033181,0.579691020033181,0.0004693854413223654,6.857708934137848,0.618337088035393,0.618337088035393,0.0005006778040771897,7.577165510636705,0.6569831560376052,0.6569831560376052,0.0005319701668320141,8.350483704136053,0.6956292240398171,0.6956292240398171,0.0005632625295868384,9.136572552673433,0.7342752920420292,0.7342752920420292,0.0005945548923416629,10.009315687372464,0.7729213600442413,0.7729213600442413,0.0006258472550964871,10.97150619320683
2020-12-15,513520.SH,-0.0008090614886731,1.0,-0.0008090614886731,10.307727932433544,0.5800827476583811,0.5800827476583811,-0.00046932261137407196,6.854490456272835,0.6187549308356066,0.6187549308356066,-0.0005006107854656768,7.573372299858822,0.657427114012832,0.657427114012832,-0.0005318989595572817,8.346042090542023,0.6960992971900574,0.6960992971900574,-0.0005631871336488864,9.131426952566118,0.7347714803672828,0.7347714803672828,-0.0005944753077404912,10.003365396348942,0.7734436635445082,0.7734436635445082,-0.000625763481832096,10.964640625290427
2020-12-16,513520.SH,0.0064777327935223,1.0,0.0064777327935223,10.374498639688175,0.5801845533813226,0.5801845533813226,0.0037582805077332826,6.880251554145088,0.6188635236067441,0.6188635236067441,0.004008832541582168,7.603732681184013,0.6575424938321656,0.6575424938321656,0.004259384575431053,8.381591093488376,0.696221464057587,0.696221464057587,0.004509936609279939,9.172609109274461,0.7349004342830086,0.7349004342830086,0.004760488643128825,10.050986303711328,0.7735794045084301,0.7735794045084301,0.0050110406769777105,11.019584885472199
2020-12-17,513030.SH,0.0048270313757039,1.0,0.0048270313757039,10.424576670129149,0.5800497654430761,0.5800497654430761,0.0027999184172634163,6.899515697186944,0.6187197498059479,0.6187197498059479,0.0029865796450809774,7.6264418344362745,0.6573897341688196,0.6573897341688196,0.0031732408728985385,8.408187900926157,0.6960597185316914,0.6960597185316914,0.0033599021007160996,9.203428177889759,0.7347297028945631,0.7347297028945631,0.0035465633285336608,10.086632763151664,0.7733996872574348,0.7733996872574348,0.0037332245563512214,11.06072347036744
2020-12-18,513030.SH,0.0061619718309859,1.0,0.0061619718309859,10.488812617920438,0.5804771932849542,0.5804771932849542,0.0035768841135516453,6.924194465275413,0.6191756728372845,0.6191756728372845,0.0038153430544550886,7.655539326319498,0.6578741523896148,0.6578741523896148,0.004053801995358532,8.44227302981628,0.696572631941945,0.696572631941945,0.004292260936261974,9.242931693137407,0.7352711114942753,0.7352711114942753,0.0045307198771654175,10.132332470705343,0.7739695910466057,0.7739695910466057,0.004769178818068862,11.113474038454834
2020-12-21,159915.SZ,-0.0183727034120734,1.0,-0.0183727034120734,10.296104774546572,0.581025145531995,0.581025145531995,-0.010675002673816129,6.850278670844575,0.6197601552341281,0.6197601552341281,-0.011386669518737205,7.568368230023001,0.658495164936261,0.658495164936261,-0.01209833636365828,8.340135571027721,0.697230174638394,0.697230174638394,-0.012810003208579354,9.124529708491638,0.735965184340527,0.735965184340527,-0.013521670053500431,9.995326414164095,0.7747001940426601,0.7747001940426601,-0.014233336898421507,10.955292218353645
2020-12-22,159915.SZ,-0.0215982721382289,1.0,-0.0215982721382289,10.073726701662197,0.5788512120278567,0.5788512120278567,-0.012502186004921286,6.764635212716131,0.6174412928297138,0.6174412928297138,-0.013335665071916039,7.467439006166484,0.656031373631571,0.656031373631571,-0.014169144138910794,8.221962987983773,0.694621454433428,0.694621454433428,-0.015002623205905544,8.987637827344047,0.7332115352352852,0.7332115352352852,-0.015836102272900297,9.837039402818371,0.7718016160371424,0.7718016160371424,-0.01666958133989505,10.77267208361748
2020-12-23,159915.SZ,0.009933774834437,1.0,0.009933774834437,10.173796834460166,0.5789663651547443,0.5789663651547443,0.005751321508159662,6.80354080470988,0.6175641228317273,0.6175641228317273,0.006134742942036973,7.513249824904655,0.6561618805087104,0.6561618805087104,0.006518164375914285,8.275555094232134,0.6947596381856932,0.6947596381856932,0.006901585809791594,9.049666781036791,0.7333573958626762,0.7333573958626762,0.007285007243668906,9.90870230612416,0.7719551535396593,0.7719551535396593,0.007668428677546218,10.855281551157292
2020-12-24,159915.SZ,-0.0069216757741348,1.0,-0.0069216757741348,10.103377111380114,0.5890099458977821,0.5890099458977821,-0.0040769358732451275,6.775803205138072,0.6282772756243009,0.6282772756243009,-0.004348731598128136,7.4805767179864615,0.6675446053508198,0.6675446053508198,-0.004620527323011146,8.23731766580615,0.7068119350773385,0.7068119350773385,-0.0048923230478941536,9.005392887668163,0.7460792648038573,0.7460792648038573,-0.005164118772777161,9.857532590531244,0.7853465945303763,0.7853465945303763,-0.005435914497660171,10.796273168797173
2020-12-25,159915.SZ,0.0084372707263389,1.0,0.0084372707263389,10.188622039319124,0.5935648042736973,0.5935648042736973,0.005008066947283545,6.809736881211022,0.6331357912252771,0.6331357912252771,0.005341938077102448,7.52053749559496,0.672706778176857,0.672706778176857,0.005675809206921352,8.28407110925407,0.7122777651284367,0.7122777651284367,0.006009680336740254,9.059512420229803,0.7518487520800166,0.7518487520800166,0.006343551466559157,9.920064355852563,0.7914197390315965,0.7914197390315965,0.006677422596378061,10.868364447211171
2020-12-28,159915.SZ,-0.0014550745725718,1.0,-0.0014550745725718,10.173796834460166,0.6113703967396762,0.6113703967396762,-0.0008895895187190361,6.803679010656262,0.652128423188988,0.652128423188988,-0.0009488954866336387,7.51340129150833,0.6928864496382997,0.6928864496382997,-0.001008201454548241,8.27571909671214,0.7336444760876114,0.7336444760876114,-0.0010675074224628434,9.049841323477313,0.7744025025369232,0.7744025025369232,-0.0011268133903774458,9.908886294502983,0.8151605289862349,0.8151605289862349,-0.0011861193582920482,10.85547326974736
2020-12-29,159915.SZ,-0.0102003642987249,1.0,-0.0102003642987249,10.070020400447458,0.6123274704862872,0.6123274704862872,-0.0062459632690768496,6.761183481461114,0.6531493018520398,0.6531493018520398,-0.0066623608203486406,7.463344301116228,0.6939711332177922,0.6939711332177922,-0.00707875837162043,8.217137280875109,0.7347929645835447,0.7347929645835447,-0.00749515592289222,8.982011351680418,0.7756147959492972,0.7756147959492972,-0.00791155347416401,9.830491610714612,0.8164366273150497,0.8164366273150497,-0.008327951025435801,10.765069419998976
2020-12-30,159915.SZ,0.0301803459698195,1.0,0.0301803459698195,10.373937100056104,0.6154306942201785,0.6154306942201785,0.01857391127201118,6.88676510353956,0.6564594071681904,0.6564594071681904,0.019812172023478593,7.611209362280391,0.6974881201162024,0.6974881201162024,0.021050432774946008,8.390111576808675,0.7385168330642142,0.7385168330642142,0.022288693526413418,9.18220864994879,0.7795455460122261,0.7795455460122261,0.023526954277880832,10.061773137368986,0.8205742589602381,0.8205742589602381,0.024765215029348243,11.031668678991112
2020-12-31,159915.SZ,0.023937120400143,1.0,0.023937120400143,10.622259281443657,0.6080507206000035,0.6080507206000035,0.014554983308395997,6.987001854670422,0.6485874353066705,0.6485874353066705,0.015525315528955731,7.729375789186736,0.6891241500133375,0.6891241500133375,0.016495647749515466,8.528511901958844,0.7296608647200044,0.7296608647200044,0.0174659799700752,9.342584922309845,0.7701975794266712,0.7701975794266712,0.01843631219063493,10.247275128120865,0.8107342941333382,0.8107342941333382,0.019406644411194666,11.245756350306406
2021-01-04,159915.SZ,0.0383810188415909,1.0,0.0383810188415909,11.029952415065011,0.6484452637151448,0.6484452637151448,0.02488798988439135,7.1608942861516836,0.6916749479628211,0.6916749479628211,0.02654718921001744,7.9345689907376045,0.7349046322104975,0.7349046322104975,0.028206388535643532,8.769070422296355,0.7781343164581738,0.7781343164581738,0.02986558786126962,9.621606713158464,0.8213640007058501,0.8213640007058501,0.03152478718689571,10.570318295780446,0.8645936849535265,0.8645936849535265,0.03318398651252181,11.618935377358081
2021-01-05,159985.SZ,0.0040322580645162,1.0,0.0040322580645162,11.074428029641888,0.6293242821583077,0.6293242821583077,0.002537597911928705,7.179065756539764,0.6712792343021949,0.6712792343021949,0.0027067711060572855,7.956046052820751,0.7132341864460822,0.7132341864460822,0.002875944300185866,8.794289780395287,0.7551891385899693,0.7551891385899693,0.0030451174943144457,9.650905636084117,0.7971440907338565,0.7971440907338565,0.0032142906884430264,10.60429437145245,0.8390990428777437,0.8390990428777437,0.0033834638825716067,11.658247625561305
