date,position_before,position,return_1x,exposure_1x,nav_1x,scale_15,weight_15,return_15,nav_15,scale_17,weight_17,return_17,nav_17,scale_19,weight_19,return_19,nav_19,scale_21,weight_21,return_21,nav_21,scale_23,weight_23,return_23,nav_23,scale_25,weight_25,return_25,nav_25
2023-12-26,513520.SH,513520.SH,0.0241327300150828,1.0,10.045649902957097,1.0900502927556428,1.0900502927556428,0.026305889417933895,5.360812945140777,1.2353903317897286,1.2353903317897286,0.029813341340325084,6.384665308410991,1.3807303708238141,1.3807303708238141,0.03332079326271627,7.440854737948473,1.5,1.5,0.0361990950226242,8.737809459193821,1.5,1.5,0.0361990950226242,10.269305135768327,1.5,1.5,0.0361990950226242,12.058725514154768
2023-12-27,513520.SH,513520.SH,-0.01620029455081,1.0,9.882907415574877,1.0471715477368668,1.0471715477368668,-0.016964487518564837,5.269869500843575,1.186794420768449,1.186794420768449,-0.019226419187706813,6.261911056818271,1.3264172938000314,1.3264172938000314,-0.021488350856848793,7.280963040664591,1.4660401668316134,1.4660401668316134,-0.02375028252599077,8.530284015879694,1.5,1.5,-0.024300441826214998,10.019756483720938,1.5,1.5,-0.024300441826214998,11.765693156299754
2023-12-28,513520.SH,513520.SH,-0.0104790419161676,1.0,9.779344014513464,1.0320264450022005,1.0320264450022005,-0.010814648375771495,5.2128777152057495,1.169629971002494,1.169629971002494,-0.01225660149254103,6.185161308413114,1.3072334970027875,1.3072334970027875,-0.013698554609310562,7.181224370843675,1.4448370230030807,1.4448370230030807,-0.015140507726080093,8.401131184831609,1.5,1.5,-0.0157185628742514,9.862260311446882,1.5,1.5,-0.0157185628742514,11.580753368663308
2023-12-29,513520.SH,513520.SH,-0.0030257186081694,1.0,9.74975447135306,1.0250772506170922,1.0250772506170922,-0.0031015953120032635,5.196709478122221,1.161754217366038,1.161754217366038,-0.003515141353603699,6.163419592119202,1.2984311841149836,1.2984311841149836,-0.003928687395204134,7.1530115851758085,1.4351081508639292,1.4351081508639292,-0.004342233436804569,8.364651512093852,1.5,1.5,-0.0045385779122541,9.81749967463245,1.5,1.5,-0.0045385779122541,11.52819321721703
2024-01-02,513520.SH,513520.SH,-0.0015174506828528,1.0,9.734959699772858,1.0254429861293886,1.0254429861293886,-0.0015560591595286549,5.18862309073938,1.1621687176133073,1.1621687176133073,-0.001763533714132476,6.152550193874155,1.2988944490972256,1.2988944490972256,-0.0019710082687362965,7.13891294019506,1.4356201805811442,1.4356201805811442,-0.0021784828233401173,8.34642926245153,1.5,1.5,-0.0022761760242791997,9.795153317254682,1.5,1.5,-0.0022761760242791997,11.501953020212742
2024-01-03,513520.SH,513520.SH,-0.0151975683890577,1.0,9.58701198397084,1.0324944009451273,1.0324944009451273,-0.015691404269682734,5.1072063082195776,1.1701603210711444,1.1701603210711444,-0.017783591505640434,6.043135754508348,1.3078262411971613,1.3078262411971613,-0.01987577874159813,6.997021486140211,1.4454921613231784,1.4454921613231784,-0.02196796597755583,8.163075188379919,1.5,1.5,-0.022796352583586553,9.571859548624257,1.5,1.5,-0.022796352583586553,11.239750443764123
2024-01-04,513520.SH,513520.SH,0.0131172839506172,1.0,9.712767542402556,1.0402493396273629,1.0402493396273629,0.013645245967334147,5.176895394501154,1.178949251577678,1.178949251577678,0.015464612096312036,6.136590504797173,1.3176491635279932,1.3176491635279932,0.017283978225289924,7.1179578531485435,1.4563490754783082,1.4563490754783082,0.019103344354267807,8.31901722469332,1.5,1.5,0.019675925925925798,9.760194748076353,1.5,1.5,0.019675925925925798,11.460902940921518
2024-01-05,513520.SH,513520.SH,-0.0099009900990097,1.0,9.616601527131246,1.035714644945577,1.035714644945577,-0.010254600445005504,5.123808400684956,1.1738099309383205,1.1738099309383205,-0.011621880504339571,6.065271783246356,1.311905216931064,1.311905216931064,-0.012989160563673639,7.025501555708535,1.4500005029238077,1.4500005029238077,-0.014356440623007704,8.199585747865234,1.5,1.5,-0.014851485148514549,9.615241360728687,1.5,1.5,-0.014851485148514549,11.290691511105855
2024-01-08,513520.SH,513520.SH,0.02,1.0,9.808933557673871,1.0506945119954336,1.0506945119954336,0.021013890239908673,5.231479548027271,1.190787113594825,1.190787113594825,0.0238157422718965,6.209720732845158,1.330879715194216,1.330879715194216,0.026617594303884322,7.212503505899693,1.470972316793607,1.470972316793607,0.02941944633587214,8.440813020750937,1.5,1.5,0.03,9.903698601550548,1.5,1.5,0.03,11.62941225643903
2024-01-09,513520.SH,513520.SH,0.0331825037707391,1.0,10.134418532438314,1.0170529716814827,1.0170529716814827,0.033748364067862205,5.40803342442767,1.1526600345723472,1.1526600345723472,0.03824814594357717,6.447231037703876,1.2882670974632116,1.2882670974632116,0.04274792781929213,7.520823085166285,1.4238741603540759,1.4238741603540759,0.04724770969500709,8.839622103945214,1.5,1.5,0.04977375565610865,10.39664287583587,1.5,1.5,0.04977375565610865,12.208251780515182
2024-01-10,513520.SH,513520.SH,0.008759124087591,1.0,10.223187161919524,0.9620791443384895,0.9620791443384895,0.008426970607344202,5.453606763138857,1.0903563635836215,1.0903563635836215,0.00955056668832343,6.5088057476844945,1.2186335828287533,1.2186335828287533,0.010674162769302655,7.601101574936478,1.3469108020738854,1.3469108020738854,0.011797758850281883,8.94390983385518,1.4751880213190174,1.4751880213190174,0.012921354931261111,10.53098158852811,1.5,1.5,0.0131386861313865,12.36865216887231
2024-01-11,513520.SH,513520.SH,0.0463096960926194,1.0,10.696619852485986,0.9634366131234826,0.9634366131234826,0.044616456758251016,5.696927373462946,1.0918948282066139,1.0918948282066139,0.05056531765935116,6.837925577899172,1.2203530432897447,1.2203530432897447,0.05651417856045129,8.030671586598565,1.3488112583728757,1.3488112583728757,0.06246303946155142,9.502573626747836,1.4772694734560068,1.4772694734560068,0.06841190036265156,11.251426051683413,1.5,1.5,0.06946454413892911,13.227834953396002
2024-01-12,513520.SH,513520.SH,0.0069156293222683,1.0,10.770593710386995,0.8580158983298033,0.8580158983298033,0.005933719905461965,5.730731344818834,0.9724180181071105,0.9724180181071105,0.00672488255952356,6.883909824361307,1.0868201378844176,1.0868201378844176,0.0075160452135851555,8.091030477338894,1.2012222576617246,1.2012222576617246,0.00830720786764675,9.581513481142848,1.315624377439032,1.315624377439032,0.009098370521708346,11.35379569479923,1.430026497216339,1.430026497216339,0.009889533175769941,13.358652066011222
2024-01-15,513520.SH,513520.SH,0.0467032967032967,1.0,11.27361594411386,0.868603670083962,0.868603670083962,0.040566654921503714,5.963207945731946,0.9844174927618237,0.9844174927618237,0.04597554224437088,7.20040131129767,1.1002313154396852,1.1002313154396852,0.05138442956723804,8.506783463028091,1.2160451381175468,1.2160451381175468,0.0567933168901052,10.125679412564208,1.3318589607954086,1.3318589607954086,0.062202204212972366,12.060026813199498,1.44767278347327,1.44767278347327,0.06761109153583952,14.261845113641737
2024-01-16,513520.SH,513520.SH,-0.0426509186351705,1.0,10.7927858677573,0.7878735654361875,0.7878735654361875,-0.03360353133422051,5.762823100675069,0.8929233741610125,0.8929233741610125,-0.03808400217878325,6.926181212070095,0.9979731828858375,0.9979731828858375,-0.04256447302334598,8.144696707800586,1.1030229916106624,1.1030229916106624,-0.047044943867908716,9.649317392975686,1.2080728003354875,1.2080728003354875,-0.051525414712471455,11.43862893020587,1.3131226090603125,1.3131226090603125,-0.056005885557034195,13.46309784837497
2024-01-17,513520.SH,CASH,-0.0102810143934202,1.0,10.681825080905783,0.7324400584366823,0.7324400584366823,-0.0075302267831050635,5.719427735816069,0.8300987328949067,0.8300987328949067,-0.008534257020852407,6.86707140143329,0.927757407353131,0.927757407353131,-0.009538287258599747,8.067010250967412,1.0254160818113551,1.0254160818113551,-0.010542317496347087,9.547591225395912,1.1230747562695795,1.1230747562695795,-0.011546347734094431,11.30655454297644,1.2207334307278037,1.2207334307278037,-0.012550377971841772,13.294130881705975
2024-01-18,CASH,518880.SH,0.0,0.0,10.681825080905783,0.7300414888936998,0.0,0.0,5.719427735816069,0.8273803540795266,0.0,0.0,6.86707140143329,0.9247192192653532,0.0,0.0,8.067010250967412,1.0220580844511797,0.0,0.0,9.547591225395912,1.1193969496370064,0.0,0.0,11.30655454297644,1.216735814822833,0.0,0.0,13.294130881705975
2024-01-19,518880.SH,518880.SH,0.0058492201039861,1.0,10.74430542691628,0.7312965114437213,0.7312965114437213,0.004277514256711515,5.743892669496254,0.8288027129695509,0.8288027129695509,0.004847849490939718,6.900361930030975,0.9263089144953804,0.9263089144953804,0.00541818472516792,8.110718802686977,1.02381511602121,1.02381511602121,0.005988519959396122,9.604767166013351,1.1213213175470393,1.1213213175470393,0.006558855193624324,11.380712596962638,1.218827519072869,1.218827519072869,0.0071291904278525265,13.388907272334452
2024-01-22,518880.SH,513520.SH,-0.0038768037906525,1.0,10.702651862909283,0.7318902372919183,0.7318902372919183,-0.002837394846274866,5.727594978038269,0.829475602264174,0.829475602264174,-0.0032157141591115154,6.8781723384695805,0.9270609672364298,0.9270609672364298,-0.003594033471948164,8.08156860782856,1.0246463322086856,1.0246463322086856,-0.003972352784784813,9.566613642414229,1.1222316971809414,1.1222316971809414,-0.004350672097621462,11.331198848215985,1.2198170621531972,1.2198170621531972,-0.004728991410458111,13.325591244848162
2024-01-23,513520.SH,513520.SH,0.0489690721649482,1.0,11.226750794340406,0.7316953253738537,0.7316953253738537,0.0358304411909875,5.9328172330646645,0.8292547020903677,0.8292547020903677,0.040607833349785835,7.15748001454126,0.9268140788068815,0.9268140788068815,0.04538522550858417,8.448352421557955,1.0243734555233952,1.0243734555233952,0.050162617667382496,10.046500024930218,1.1219328322399091,1.1219328322399091,0.05494000982618084,11.953735024279379,1.219492208956423,1.219492208956423,0.05971740198497918,14.121360933904278
2024-01-24,513520.SH,CASH,-0.0626535626535625,1.0,10.523354860051267,0.6766545075440816,0.6766545075440816,-0.0423948155832286,5.681296540579888,0.7668751085499592,0.7668751085499592,-0.048047457660992415,6.81358129658319,0.8570957095558368,0.8570957095558368,-0.05370009973875623,7.99467505389213,0.9473163105617143,0.9473163105617143,-0.05935274181652004,9.450212702790873,1.0375369115675919,1.0375369115675919,-0.06500538389428386,11.17667789005555,1.1277575125734693,1.1277575125734693,-0.07065802597204766,13.123573446275811
2024-01-25,CASH,159941.SZ,0.0,0.0,10.523354860051267,0.602928229940422,0.0,0.0,5.681296540579888,0.683318660599145,0.0,0.0,6.81358129658319,0.7637090912578679,0.0,0.0,7.99467505389213,0.8440995219165908,0.0,0.0,9.450212702790873,0.9244899525753137,0.0,0.0,11.17667789005555,1.0048803832340367,0.0,0.0,13.123573446275811
2024-01-26,159941.SZ,159941.SZ,-0.0104275286757038,1.0,10.413622275483474,0.6029477992523288,0.6029477992523288,-0.006287255466656157,5.645576777847432,0.6833408391526393,0.6833408391526393,-0.0071255561955436445,6.765030740161481,0.7637338790529499,0.7637338790529499,-0.007963856924431132,7.9310066056056145,0.8441269189532603,0.8441269189532603,-0.00880215765331862,9.367030440723514,0.9245199588535709,0.9245199588535709,-0.009640458382206108,11.068929592005148,1.0049129987538814,1.0049129987538814,-0.010478759111093595,12.986054681455542
2024-01-29,159941.SZ,513520.SH,0.0094836670179137,1.0,10.51238160159449,0.6046605677016886,0.6046605677016886,0.005734399482945478,5.67795077040325,0.6852819767285805,0.6852819767285805,0.006498986080671542,6.808996580777105,0.7659033857554722,0.7659033857554722,0.007263572678397605,7.988614048498283,0.8465247947823641,0.8465247947823641,0.008028159276123669,9.442230453045942,0.9271462038092559,0.9271462038092559,0.008792745873849733,11.166255877003184,1.0077676128361477,1.0077676128361477,0.009557332471575796,13.110166723540276
2024-01-30,513520.SH,513520.SH,0.0460572226099094,1.0,10.996552701179443,0.6082786538738973,0.6082786538738973,0.02801562537032612,5.837022112058022,0.6893824743904171,0.6893824743904171,0.031751042086369606,7.025189317779305,0.7704862949069368,0.7704862949069368,0.03548645880241309,8.272101671818696,0.8515901154234563,0.8515901154234563,0.03922187551845657,9.81257244049189,0.9326939359399761,0.9326939359399761,0.04295729223450006,11.645927993876814,1.0137977564564957,1.0137977564564957,0.04669270895054354,13.722315922655644
2024-01-31,513520.SH,CASH,-0.0547031354236158,1.0,10.395006789573895,0.5800042601095551,0.5800042601095551,-0.03172805158704708,5.65182477337191,0.6573381614574958,0.6573381614574958,-0.035958458465320024,6.772574339484929,0.7346720628054364,0.7346720628054364,-0.040188865343592964,7.939655291621464,0.8120059641533771,0.8120059641533771,-0.0444192722218659,9.3767051140609,0.8893398655013178,0.8893398655013178,-0.04864967910013885,11.079357334151384,0.9666737668492584,0.9666737668492584,-0.05288008597841179,12.996678676842684
2024-02-01,CASH,159941.SZ,0.0,0.0,10.395006789573895,0.5435387732932278,0.0,0.0,5.65182477337191,0.6160106097323248,0.0,0.0,6.772574339484929,0.6884824461714217,0.0,0.0,7.939655291621464,0.7609542826105188,0.0,0.0,9.3767051140609,0.8334261190496158,0.0,0.0,11.079357334151384,0.9058979554887129,0.0,0.0,12.996678676842684
2024-02-02,159941.SZ,159941.SZ,0.0233793836344313,1.0,10.638035641189862,0.5435387732932278,0.5435387732932278,0.012707601501010553,5.72364591034546,0.6160106097323248,0.6160106097323248,0.014401948367811961,6.870112605439359,0.6884824461714217,0.6884824461714217,0.016096295234613367,8.067454327256463,0.7609542826105188,0.7609542826105188,0.01779064210141477,9.543522718835662,0.8334261190496158,0.8334261190496158,0.01948498896821618,11.29523848958225,0.9058979554887129,0.9058979554887129,0.021179335835017587,13.271939699279349
2024-02-05,159941.SZ,159941.SZ,0.0072689511941848,1.0,10.71536300306767,0.5381673769561474,0.5381673769561474,0.0039119123973966885,5.74603631174045,0.6099230272169671,0.6099230272169671,0.004433500717049582,6.900571254601785,0.6816786774777867,0.6816786774777867,0.004955089036702473,8.10742928174755,0.7534343277386063,0.7534343277386063,0.005476677356355365,9.595789513609772,0.8251899779994261,0.8251899779994261,0.005998265676008257,11.362990330916638,0.8969456282602456,0.8969456282602456,0.006519853995661148,13.35847080835787
2024-02-06,159941.SZ,159941.SZ,0.0030927835051546,1.0,10.748503301015303,0.5378304156869076,0.5378304156869076,0.0016633930382069096,5.7555942285386825,0.6095411377784953,0.6095411377784953,0.0018851787766344975,6.913580065077615,0.681251859870083,0.681251859870083,0.0021069645150620857,8.124511347552566,0.7529625819616705,0.7529625819616705,0.0023287502534896734,9.618135710872023,0.8246733040532583,0.8246733040532583,0.0025505359919172615,11.39197204673145,0.8963840261448459,0.8963840261448459,0.002772321730344849,13.395504787264057
2024-02-07,159941.SZ,159941.SZ,-0.0082219938335046,1.0,10.660129173154951,0.5378321999714343,0.5378321999714343,-0.004422053031625346,5.730142685631567,0.6095431599676256,0.6095431599676256,-0.005011660102508727,6.878931551699965,0.6812541199638168,0.6812541199638168,-0.005601267173392105,8.079003788841668,0.752965079960008,0.752965079960008,-0.006190874244275485,9.55859104222164,0.8246760399561993,0.8246760399561993,-0.006780481315158865,11.314728993125776,0.8963869999523906,0.8963869999523906,-0.0073700883860422445,13.296778733006269
2024-02-08,159941.SZ,159941.SZ,0.0238341968911917,1.0,10.914204790753463,0.5368229238010043,0.5368229238010043,0.012794743261578334,5.803458390146433,0.6083993136411383,0.6083993136411383,0.014500709029788781,6.978680936567001,0.6799757034812721,0.6799757034812721,0.016206674797999223,8.209937575939229,0.751552093321406,0.751552093321406,0.01791264056620967,9.729810647880349,0.82312848316154,0.82312848316154,0.019618606334420113,11.53670820702256,0.8947048730016739,0.8947048730016739,0.02132457210263056,13.580326849830985
2024-02-19,159941.SZ,159941.SZ,-0.007085020242915,1.0,10.836877428875654,0.5315944043110689,0.5315944043110689,-0.0037663571155642636,5.7816004933438245,0.6024736582192114,0.6024736582192114,-0.004268538064306166,6.948892171350616,0.6733529121273538,0.6733529121273538,-0.004770719013048067,8.170770270649758,0.7442321660354964,0.7442321660354964,-0.005272899961789969,9.678506329686918,0.8151114199436389,0.8151114199436389,-0.0057750809105318705,11.470082783685807,0.8859906738517814,0.8859906738517814,-0.006277261859273773,13.49507958206007
2024-02-20,159941.SZ,159941.SZ,-0.001019367991845,1.0,10.825830662893111,0.5308085536425616,0.5308085536425616,-0.000541089249380767,5.778472131472662,0.6015830274615699,0.6015830274615699,-0.000613234482631536,6.944630871055056,0.672357501280578,0.672357501280578,-0.0006853797158823048,8.16517019044312,0.7431319750995863,0.7431319750995863,-0.0007575249491330738,9.671174619671838,0.8139064489185945,0.8139064489185945,-0.0008296701823838427,11.460566398010709,0.8846809227376027,0.8846809227376027,-0.0009018154156346116,13.482909511257752
2024-02-21,159941.SZ,159941.SZ,-0.0122448979591837,1.0,10.693269471102584,0.5307615583285357,0.5307615583285357,-0.006499121122390247,5.740917141187865,0.6015297661056739,0.6015297661056739,-0.007365670605375615,6.8934790075829415,0.6722979738828119,0.6722979738828119,-0.00823222008836098,8.097952712376468,0.74306618165995,0.74306618165995,-0.009098769571346347,9.58317883032319,0.8138343894370881,0.8138343894370881,-0.009965319054331713,11.34635819731118,0.8846025972142262,0.8846025972142262,-0.01083186853731708,13.336864407931266
2024-02-22,159941.SZ,159941.SZ,0.015495867768595,1.0,10.858970960840743,0.5287907341666681,0.5287907341666681,0.00819407129390496,5.787958625535159,0.5992961653888906,0.5992961653888906,0.00928661413309229,6.957496087160936,0.669801596611113,0.669801596611113,0.010379156972279617,8.18200263473232,0.7403070278333355,0.7403070278333355,0.011471699811466944,9.693114181104264,0.8108124590555579,0.8108124590555579,0.012564242650654273,11.488916594903436,0.8813178902777803,0.8813178902777803,0.0136567854898416,13.519003104257486
2024-02-23,159941.SZ,159941.SZ,0.0142421159715158,1.0,11.01362568459636,0.5268390852437456,0.5268390852437456,0.007503303350368723,5.831387434881933,0.5970842966095784,0.5970842966095784,0.008503743797084554,7.016660851355371,0.667329507975411,0.667329507975411,0.009504184243800382,8.259765895256077,0.7375747193412437,0.7375747193412437,0.01050462469051621,9.794936707659085,0.8078199307070766,0.8078199307070766,0.011505065137232042,11.621097328684028,0.8780651420729093,0.8780651420729093,0.012505505583947871,13.688065073067186
2024-02-26,159941.SZ,159941.SZ,-0.0110330992978936,1.0,10.892111258788375,0.5252990062162791,0.5252990062162791,-0.005795676096669035,5.797590602115171,0.5953388737117831,0.5953388737117831,-0.00656843290955824,6.97057238530412,0.6653787412072869,0.6653787412072869,-0.0073411897224474445,8.199129386756,0.7354186087027907,0.7354186087027907,-0.008113946535336649,9.715461114896133,0.8054584761982947,0.8054584761982947,-0.008886703348225854,11.517824084143154,0.8754983436937985,0.8754983436937985,-0.009659460161115059,13.555845753811143
2024-02-27,159941.SZ,159941.SZ,-0.0020283975659228,1.0,10.870017726823288,0.5236605542349451,0.5236605542349451,-0.0010621917935799469,5.791432448955068,0.5934819614662711,0.5934819614662711,-0.001203817366057273,6.962181089215332,0.6633033686975971,0.6633033686975971,-0.0013454429385345995,8.18809792602046,0.7331247759289231,0.7331247759289231,-0.0014870685110119257,9.701013558602211,0.8029461831602491,0.8029461831602491,-0.001628694083489252,11.49906507220264,0.8727675903915751,0.8727675903915751,-0.0017703196559665782,13.53184757361992
2024-02-28,159941.SZ,159941.SZ,0.0020325203252031,1.0,10.892111258788375,0.523547702587686,0.523547702587686,0.0010641213467228595,5.797595235852104,0.5933540629327109,0.5933540629327109,0.0012060041929525742,6.9705775088010204,0.6631604232777356,0.6631604232777356,0.0013478870391822886,8.199134557090497,0.7329667836227604,0.7329667836227604,0.0014897698854120032,9.71546583645979,0.8027731439677852,0.8027731439677852,0.0016316527316417178,11.517827553139027,0.87257950431281,0.87257950431281,0.0017735355778714323,13.555846786726068
2024-02-29,159941.SZ,159941.SZ,-0.0081135902636917,1.0,10.803737130928022,0.5235487368880563,0.5235487368880563,-0.004247859934183021,5.7729678633351185,0.5933552351397972,0.5933552351397972,-0.004814241258740758,6.9370194669609,0.6631617333915379,0.6631617333915379,-0.0053806225832984935,8.155018108529113,0.7329682316432787,0.7329682316432787,-0.00594700390785623,9.65768792316372,0.8027747298950196,0.8027747298950196,-0.0065133852324139666,11.44280750524492,0.8725812281467604,0.8725812281467604,-0.007079766556971702,13.459874555993972
2024-03-01,159941.SZ,159915.SZ,0.016359918200409,1.0,10.980485386648727,0.5225941214778103,0.5225941214778103,0.00854959707939158,5.82232441251891,0.5922733376748517,0.5922733376748517,0.009689543356643791,7.0042360178519,0.661952553871893,0.661952553871893,0.010829489633896001,8.243332792599663,0.7316317700689343,0.7316317700689343,0.011969435911148211,9.7732849998099,0.8013109862659757,0.8013109862659757,0.013109382188400423,11.592815642139474,0.8709902024630171,0.8709902024630171,0.014249328465652631,13.65166872964881
2024-03-04,159915.SZ,159915.SZ,0.0045070422535211,1.0,11.029974898250524,0.5207593356252699,0.5207593356252699,0.0023470843295786675,5.835989898909257,0.5901939137086392,0.5901939137086392,0.0026600289068558227,7.022867488129828,0.6596284917920084,0.6596284917920084,0.0029729734841329783,8.267840002412946,0.7290630698753777,0.7290630698753777,0.0032859180614101336,9.805399213510084,0.7984976479587471,0.7984976479587471,0.0035988626386872897,11.63453659323116,0.8679322260421164,0.8679322260421164,0.003911807215964445,13.705071425895406
2024-03-05,159915.SZ,159915.SZ,-0.0016825574873807,1.0,11.011416331399852,0.5206916701224005,0.5206916701224005,-0.0008760936681812064,5.830877025111253,0.5901172261387205,0.5901172261387205,-0.000992906157272034,7.015894439759158,0.6595427821550406,0.6595427821550406,-0.0011097186463628614,8.258665026197123,0.7289683381713606,0.7289683381713606,-0.001226531135453689,9.79337258607916,0.7983938941876807,0.7983938941876807,-0.0013433436245445165,11.618907412674114,0.8678194502040008,0.8678194502040008,-0.001460156113635344,13.685059882065076
2024-03-06,159915.SZ,159915.SZ,0.0011235955056179,1.0,11.0237887093003,0.5206294982519206,0.5206294982519206,0.0005849769643279603,5.8342879538527725,0.5900467646855101,0.5900467646855101,0.0006629738929050218,7.020545794608095,0.6594640311190995,0.6594640311190995,0.0007409708214820831,8.26478445600593,0.7288812975526888,0.7288812975526888,0.0008189677500591444,9.801393042391473,0.7982985639862783,0.7982985639862783,0.0008969646786362058,11.629329162227627,0.8677158304198677,0.8677158304198677,0.0009749616072132672,13.698402290042504
2024-03-07,159915.SZ,159915.SZ,-0.0224466891133557,1.0,10.776341151291316,0.5210946157153048,0.5210946157153048,-0.011696848837605004,5.7660451695814965,0.5905738978106788,0.5905738978106788,-0.013256428682619005,6.927478429968812,0.6600531799060527,0.6600531799060527,-0.014816008527633004,8.142333339026697,0.7295324620014267,0.7295324620014267,-0.016375588372647007,9.640889464450744,0.7990117440968008,0.7990117440968008,-0.01793516821766101,11.420755187444524,0.8684910261921747,0.8684910261921747,-0.019494748062675007,13.431355388536954
2024-03-08,159915.SZ,159915.SZ,0.0080367393800229,1.0,10.86294779659446,0.5156688575414478,0.5156688575414478,0.004144296214454772,5.789941368750168,0.5844247052136409,0.5844247052136409,0.004696869043048742,6.9600158889529204,0.6531805528858339,0.6531805528858339,0.005249441871642712,8.185076044589456,0.7219364005580269,0.7219364005580269,0.005802014700236681,9.696826046846844,0.79069224823022,0.79069224823022,0.006354587528830651,11.493329375928488,0.859448095902413,0.859448095902413,0.00690716035742462,13.524127914023138
2024-03-11,159915.SZ,159915.SZ,0.0478359908883827,1.0,11.38258766841333,0.5156105512329744,0.5156105512329744,0.024664741630734545,5.932748776667493,0.5843586247307043,0.5843586247307043,0.02795337384816582,7.154571815085996,0.6531066982284343,0.6531066982284343,0.031242006065597093,8.440794240021894,0.7218547717261641,0.7218547717261641,0.03453063828302836,10.031663639563961,0.7906028452238941,0.7906028452238941,0.03781927050045964,11.927998708547605,0.859350918721624,0.859350918721624,0.04110790271789091,14.080076448657113
2024-03-12,159915.SZ,159915.SZ,0.0059782608695651,1.0,11.4506357468658,0.49739203183414277,0.49739203183414277,0.002973539320747534,5.950390038435031,0.5637109694120285,0.5637109694120285,0.0033700112301805387,7.178682802449968,0.6300299069899141,0.6300299069899141,0.0037664831396135427,8.472586349211884,0.6963488445677999,0.6963488445677999,0.0041629550490465475,10.07342500436262,0.7626677821456856,0.7626677821456856,0.004559426958479553,11.982383547420067,0.8289867197235713,0.8289867197235713,0.004955898867912557,14.149855883589137
2024-03-13,159915.SZ,159915.SZ,-0.0054024851431658,1.0,11.388773857363555,0.5028577806240945,0.5028577806240945,-0.0027166816889469974,5.934224722775522,0.5699054847073071,0.5699054847073071,-0.0030789059141399303,7.15658031351377,0.6369531887905197,0.6369531887905197,-0.003441130139332863,8.44343107696751,0.7040008928737322,0.7040008928737322,-0.0038033543645257964,10.035112199406555,0.7710485969569448,0.7710485969569448,-0.004165578589718729,11.932469987061136,0.8380963010401574,0.8380963010401574,-0.0045278028149116625,14.085788126288827
2024-03-14,159915.SZ,159915.SZ,-0.0048886474741987,1.0,11.333098156811534,0.5024056975742741,0.5024056975742741,-0.002456084344469511,5.919649766337349,0.5693931239175107,0.5693931239175107,-0.002783562257065446,7.136659526663416,0.6363805502607472,0.6363805502607472,-0.0031110401696613807,8.417163223717298,0.7033679766039838,0.7033679766039838,-0.0034385180822573153,10.000606284651415,0.7703554029472204,0.7703554029472204,-0.0037659959948532504,11.887532352881157,0.8373428292904569,0.8373428292904569,-0.0040934739074491855,14.028128320128006
2024-03-15,159915.SZ,159915.SZ,0.0005458515283842,1.0,11.339284345761758,0.502311705894554,0.502311705894554,0.00027418761238781706,5.921272860972953,0.5692866000138279,0.5692866000138279,0.0003107459607061927,7.138877214784261,0.6362614941331017,0.6362614941331017,0.00034730430902456824,8.420086540774657,0.7032363882523756,0.7032363882523756,0.00038386265734294386,10.00444514395488,0.7702112823716495,0.7702112823716495,0.0004204210056613195,11.892530121187788,0.8371861764909233,0.8371861764909233,0.00045697935397969505,14.034538885145283
2024-03-18,159915.SZ,159915.SZ,0.0229132569558101,1.0,11.599104281671194,0.5028079609218883,0.5028079609218883,0.01152096800803015,5.989491656171039,0.5698490223781401,0.5698490223781401,0.013057097075767504,7.232090227589684,0.6368900838343918,0.6368900838343918,0.014593226143504856,8.542962767812062,0.7039311452906436,0.7039311452906436,0.01612935521124221,10.165810393373116,0.7709722067468954,0.7709722067468954,0.017665484278979564,12.102617425080922,0.8380132682031471,0.8380132682031471,0.01920161334671692,14.304024674317308
2024-03-19,159915.SZ,159915.SZ,-0.0117333333333333,1.0,11.463008124766253,0.49933821232817055,0.49933821232817055,-0.005858901691317185,5.954399813376568,0.5659166406385934,0.5659166406385934,-0.00664008858349281,7.1840685078346755,0.6324950689490161,0.6324950689490161,-0.007421275475668435,8.47956308773375,0.6990734972594387,0.6990734972594387,-0.008202462367844058,10.082425716182835,0.7656519255698615,0.7656519255698615,-0.008983649260019683,11.993891755005793,0.8322303538802842,0.8322303538802842,-0.009764836152195307,14.164348217055641
2024-03-20,159915.SZ,159985.SZ,0.0016189962223422,1.0,11.481566691616928,0.5030870408794335,0.5030870408794335,0.0008144960186931186,5.959249648318271,0.5701653129966913,0.5701653129966913,0.0009230954878522012,7.190700089058679,0.6372435851139491,0.6372435851139491,0.0010316949570112837,8.488311410209024,0.7043218572312068,0.7043218572312068,0.001140294426170366,10.093922650029276,0.7714001293484647,0.7714001293484647,0.0012488938953294487,12.008870853199861,0.8384784014657224,0.8384784014657224,0.0013574933644885311,14.183576225772597
2024-03-21,159985.SZ,159985.SZ,0.0173357664233575,1.0,11.680608449957,0.5051133250617529,0.5051133250617529,0.008756526620595999,6.011431976502547,0.57246176840332,0.57246176840332,0.009924063503342132,7.2620610533759855,0.6398102117448871,0.6398102117448871,0.011091600386088266,8.582460368323737,0.707158655086454,0.707158655086454,0.012259137268834397,10.21766543337698,0.7745070984280211,0.7745070984280211,0.013426674151580532,12.170110049074188,0.8418555417695882,0.8418555417695882,0.014594211034326666,14.390574330432981
