date,cyb_close_csindex,cyb_volume,cyb_amount,cyb_constituents,hs300_close_csindex,hs300_volume,hs300_amount,hs300_constituents,amount_ratio_cyb_hs300
2009-06-04,,,,,2953.75,130127710.0,153770741770.0,,
2009-06-05,,,,,2939.31,108476324.0,131347984386.0,,
2009-06-08,,,,,2948.48,96116366.0,114538935098.0,,
2009-06-09,,,,,2960.56,91989886.0,108747415613.0,,
2009-06-10,,,,,2989.59,101790039.0,116455490983.0,,
2009-06-11,,,,,2961.63,87115997.0,101890292029.0,,
2009-06-12,,,,,2906.29,80067067.0,92135559576.0,,
2009-06-15,,,,,2966.19,74352090.0,92689634822.0,,
2009-06-16,,,,,2961.22,70179242.0,89928387200.0,,
2009-06-17,,,,,3010.59,77293118.0,99945527361.0,,
2009-06-18,,,,,3057.43,96281316.0,122777117707.0,,
2009-06-19,,,,,3080.0,102518069.0,119434478996.0,,
2009-06-22,,,,,3082.56,103952583.0,122685100457.0,,
2009-06-23,,,,,3083.9,111506734.0,127094783710.0,,
2009-06-24,,,,,3120.73,109424313.0,132431167614.0,,
2009-06-25,,,,,3117.92,82806887.0,107706587875.0,,
2009-06-26,,,,,3128.42,70500908.0,88663497082.0,,
2009-06-29,,,,,3179.97,84997075.0,107539211987.0,,
2009-06-30,,,,,3166.47,86782347.0,118926140375.0,,
2009-07-01,,,,,3237.9,96950565.0,129830699673.0,,
2009-07-02,,,,,3282.36,112989294.0,152594570796.0,,
2009-07-03,,,,,3327.14,105732592.0,142531351824.0,,
2009-07-06,,,,,3374.75,135264049.0,175857353189.0,,
2009-07-07,,,,,3340.49,129600799.0,160450593377.0,,
2009-07-08,,,,,3352.27,113867592.0,147303052306.0,,
2009-07-09,,,,,3396.3,113081523.0,148249544332.0,,
2009-07-10,,,,,3398.31,106174912.0,140745850321.0,,
2009-07-13,,,,,3361.01,99619651.0,132301021218.0,,
2009-07-14,,,,,3454.75,107520425.0,143258163937.0,,
2009-07-15,,,,,3493.3,133483002.0,176773125049.0,,
2009-07-16,,,,,3501.24,129313329.0,178974318282.0,,
2009-07-17,,,,,3519.81,106549704.0,146140273258.0,,
2009-07-20,,,,,3591.12,136468539.0,189689538401.0,,
2009-07-21,,,,,3539.83,130600961.0,184934839282.0,,
2009-07-22,,,,,3606.92,115238546.0,168877710757.0,,
2009-07-23,,,,,3651.97,116381609.0,160980372868.0,,
2009-07-24,,,,,3667.56,127979352.0,182205122628.0,,
2009-07-27,,,,,3743.63,138808040.0,200824101964.0,,
2009-07-28,,,,,3755.82,146267885.0,210479421884.0,,
2009-07-29,,,,,3558.51,167406126.0,226560268677.0,,
2009-07-30,,,,,3634.82,134968879.0,185493784271.0,,
2009-07-31,,,,,3734.62,132239834.0,184431882907.0,,
2009-08-03,,,,,3787.03,136415899.0,198440898510.0,,
2009-08-04,,,,,3786.61,141035739.0,205134118106.0,,
2009-08-05,,,,,3740.94,133444453.0,194012131121.0,,
2009-08-06,,,,,3663.12,118101525.0,178406415790.0,,
2009-08-07,,,,,3555.09,100575751.0,148656081457.0,,
2009-08-10,,,,,3544.54,84870681.0,126564928658.0,,
2009-08-11,,,,,3556.38,64497197.0,95318920590.0,,
2009-08-12,,,,,3397.4,92535386.0,131867958961.0,,
2009-08-13,,,,,3440.82,87081800.0,123584066605.0,,
2009-08-14,,,,,3344.46,88248627.0,126573245767.0,,
2009-08-17,,,,,3140.27,91723902.0,121242721313.0,,
2009-08-18,,,,,3171.99,77343035.0,100691271214.0,,
2009-08-19,,,,,3014.57,81604020.0,104778744883.0,,
2009-08-20,,,,,3144.39,79519216.0,107656322586.0,,
2009-08-21,,,,,3203.62,86616805.0,113910783483.0,,
2009-08-24,,,,,3229.6,80414068.0,110907923668.0,,
2009-08-25,,,,,3109.83,97530139.0,128446120873.0,,
2009-08-26,,,,,3172.39,82036404.0,109792468845.0,,
2009-08-27,,,,,3156.3,80125201.0,103604608420.0,,
2009-08-28,,,,,3046.78,84017946.0,108787276883.0,,
2009-08-31,,,,,2830.27,84517311.0,105568316049.0,,
2009-09-01,,,,,2843.7,70535306.0,87743214169.0,,
2009-09-02,,,,,2890.93,60843386.0,76293192942.0,,
2009-09-03,,,,,3051.96,93157447.0,118821388280.0,,
2009-09-04,,,,,3077.14,86984715.0,116181665634.0,,
2009-09-07,,,,,3104.21,82790740.0,113813192654.0,,
2009-09-08,,,,,3170.97,83965634.0,117969333590.0,,
2009-09-09,,,,,3194.91,91191155.0,131813702373.0,,
2009-09-10,,,,,3162.91,66566007.0,91467422572.0,,
2009-09-11,,,,,3238.13,80689660.0,108989361370.0,,
2009-09-14,,,,,3293.39,87393883.0,117064809248.0,,
2009-09-15,,,,,3302.64,87092177.0,116411498836.0,,
2009-09-16,,,,,3258.24,88244481.0,123641482344.0,,
2009-09-17,,,,,3320.1,91333404.0,125325999692.0,,
2009-09-18,,,,,3199.69,100488404.0,131631978332.0,,
2009-09-21,,,,,3208.6,72801974.0,99685177047.0,,
2009-09-22,,,,,3131.03,73425101.0,101633736512.0,,
2009-09-23,,,,,3060.07,66013716.0,89049563859.0,,
2009-09-24,,,,,3080.93,65152102.0,86891307312.0,,
2009-09-25,,,,,3058.53,45820492.0,60733021040.0,,
2009-09-28,,,,,2972.64,41918352.0,54593201741.0,,
2009-09-29,,,,,2972.29,45932352.0,56674417416.0,,
2009-09-30,,,,,3004.8,42184524.0,54803607410.0,,
2009-10-09,,,,,3163.71,56871040.0,76061663011.0,,
2009-10-12,,,,,3151.63,58961960.0,81562328647.0,,
2009-10-13,,,,,3198.52,50713704.0,68577125621.0,,
2009-10-14,,,,,3227.4,80978120.0,111183227114.0,,
2009-10-15,,,,,3239.64,60562010.0,85391959068.0,,
2009-10-16,,,,,3241.71,55636255.0,78892050311.0,,
2009-10-19,,,,,3329.16,77683143.0,113841454115.0,,
2009-10-20,,,,,3377.57,89426278.0,128508372174.0,,
2009-10-21,,,,,3369.28,83488940.0,117445160682.0,,
2009-10-22,,,,,3347.32,60936583.0,87978516122.0,,
2009-10-23,,,,,3413.25,86725429.0,120908995107.0,,
2009-10-26,,,,,3414.24,68442524.0,97800974844.0,,
2009-10-27,,,,,3314.72,74209551.0,105228807264.0,,
2009-10-28,,,,,3329.33,62594849.0,86228533019.0,,
2009-10-29,,,,,3247.05,61305354.0,84414939041.0,,
2009-10-30,,,,,3280.37,60647062.0,84226415461.0,,
2009-11-02,,,,,3392.8,81981158.0,110679455347.0,,
2009-11-03,,,,,3435.43,83791098.0,115935434869.0,,
2009-11-04,,,,,3453.89,86065273.0,117780698755.0,,
2009-11-05,,,,,3464.32,80647784.0,103539079575.0,,
2009-11-06,,,,,3483.02,92190315.0,124138421517.0,,
2009-11-09,,,,,3495.79,78050904.0,108916000934.0,,
2009-11-10,,,,,3503.78,84300987.0,116073645890.0,,
2009-11-11,,,,,3495.67,72626321.0,100494402438.0,,
2009-11-12,,,,,3499.99,79962661.0,106569499622.0,,
2009-11-13,,,,,3518.72,91210171.0,122356578945.0,,
2009-11-16,,,,,3625.8,123157323.0,170544813035.0,,
2009-11-17,,,,,3628.35,97391368.0,135058674684.0,,
2009-11-18,,,,,3630.23,89226283.0,119034890321.0,,
2009-11-19,,,,,3642.44,94940095.0,125514316335.0,,
2009-11-20,,,,,3631.01,94750751.0,127585253384.0,,
2009-11-23,,,,,3665.51,93990941.0,135750450821.0,,
2009-11-24,,,,,3548.08,147566822.0,203721992217.0,,
2009-11-25,,,,,3629.63,114602329.0,157030857712.0,,
2009-11-26,,,,,3485.77,127882379.0,180809383854.0,,
2009-11-27,,,,,3382.51,89294688.0,125775998834.0,,
2009-11-30,,,,,3511.67,84415341.0,117377393884.0,,
2009-12-01,,,,,3560.83,101518639.0,138002623609.0,,
2009-12-02,,,,,3597.33,98052033.0,138929251793.0,,
2009-12-03,,,,,3590.88,89978572.0,128562629236.0,,
2009-12-04,,,,,3643.49,134130901.0,188843990614.0,,
2009-12-07,,,,,3668.83,91225546.0,131991687622.0,,
2009-12-08,,,,,3624.02,82940864.0,118750858921.0,,
2009-12-09,,,,,3554.48,68521507.0,97091971849.0,,
2009-12-10,,,,,3577.24,57563738.0,81151398823.0,,
2009-12-11,,,,,3575.02,54550912.0,74282930261.0,,
2009-12-14,,,,,3612.75,83785021.0,113441731758.0,,
2009-12-15,,,,,3583.34,69186493.0,98783625773.0,,
2009-12-16,,,,,3560.72,56963912.0,81340897367.0,,
2009-12-17,,,,,3480.15,63286201.0,86756667103.0,,
2009-12-18,,,,,3391.74,66111015.0,89137672408.0,,
2009-12-21,,,,,3396.62,48329805.0,69055779059.0,,
2009-12-22,,,,,3305.54,53942685.0,75498512042.0,,
2009-12-23,,,,,3336.48,48064504.0,67948267136.0,,
2009-12-24,,,,,3438.82,64377823.0,94811625085.0,,
2009-12-25,,,,,3424.78,46914576.0,68701833803.0,,
2009-12-28,,,,,3478.43,55375390.0,78965998321.0,,
2009-12-29,,,,,3500.74,55535765.0,78053673797.0,,
2009-12-30,,,,,3558.86,88429370.0,124684572895.0,,
2009-12-31,,,,,3575.68,69241890.0,98004030329.0,,
2010-01-04,,,,,3535.23,66101080.0,93419838921.0,,
2010-01-05,,,,,3564.04,85809641.0,128302442618.0,,
2010-01-06,,,,,3541.73,78473125.0,121045989916.0,,
2010-01-07,,,,,3471.46,80350037.0,120436166283.0,,
2010-01-08,,,,,3480.13,60790253.0,90190959969.0,,
2010-01-11,,,,,3482.05,89980172.0,134114001104.0,,
2010-01-12,,,,,3534.92,93743278.0,134071416354.0,,
2010-01-13,,,,,3421.14,112457901.0,159860384574.0,,
2010-01-14,,,,,3469.05,83353252.0,118107870086.0,,
2010-01-15,,,,,3482.74,72543102.0,104035175785.0,,
2010-01-18,,,,,3500.68,82854307.0,117884258544.0,,
2010-01-19,,,,,3507.48,74883232.0,108023525533.0,,
2010-01-20,,,,,3394.43,92495146.0,128416164613.0,,
2010-01-21,,,,,3408.57,70595068.0,100076607006.0,,
2010-01-22,,,,,3366.2,88933404.0,119197815814.0,,
2010-01-25,,,,,3328.01,56849171.0,76626626843.0,,
2010-01-26,,,,,3242.8,61752231.0,81586059213.0,,
2010-01-27,,,,,3198.57,52691394.0,70540273182.0,,
2010-01-28,,,,,3206.57,46990716.0,64082115658.0,,
2010-01-29,,,,,3204.16,50262613.0,68018118702.0,,
2010-02-01,,,,,3152.71,57001380.0,75982150475.0,,
2010-02-02,,,,,3146.19,50130033.0,68318412373.0,,
2010-02-03,,,,,3230.72,64798894.0,87536249983.0,,
2010-02-04,,,,,3218.8,58972726.0,75466552963.0,,
2010-02-05,,,,,3153.09,59105845.0,73693132366.0,,
2010-02-08,,,,,3150.99,37355951.0,47902429250.0,,
2010-02-09,,,,,3169.19,35953158.0,45222660374.0,,
2010-02-10,,,,,3214.13,34219894.0,48152144637.0,,
2010-02-11,,,,,3220.4,35791052.0,46999712971.0,,
2010-02-12,,,,,3251.28,34058238.0,46703220577.0,,
2010-02-22,,,,,3233.34,38283772.0,49981333658.0,,
2010-02-23,,,,,3198.63,42742898.0,62386076936.0,,
2010-02-24,,,,,3244.48,49989437.0,64414097361.0,,
2010-02-25,,,,,3292.13,67586617.0,89485801632.0,,
2010-02-26,,,,,3281.67,52107288.0,70171666128.0,,
2010-03-01,,,,,3324.42,60504520.0,81205689009.0,,
2010-03-02,,,,,3311.24,57034374.0,76233992315.0,,
2010-03-03,,,,,3335.08,60622732.0,78442132954.0,,
2010-03-04,,,,,3250.57,69346810.0,89462913752.0,,
2010-03-05,,,,,3259.76,45629138.0,59621178434.0,,
2010-03-08,,,,,3286.18,41540876.0,54686555117.0,,
2010-03-09,,,,,3305.86,54199486.0,71971297725.0,,
2010-03-10,,,,,3279.69,46421079.0,61760429281.0,,
2010-03-11,,,,,3276.71,47487754.0,63732658851.0,,
2010-03-12,,,,,3233.13,39957344.0,52611210820.0,,
2010-03-15,,,,,3183.18,37844304.0,49219898122.0,,
2010-03-16,,,,,3203.97,30847780.0,41510426396.0,,
2010-03-17,,,,,3273.92,45800934.0,62587395428.0,,
2010-03-18,,,,,3267.55,46948013.0,62509130228.0,,
2010-03-19,,,,,3293.87,46062187.0,62114230718.0,,
2010-03-22,,,,,3302.63,49439462.0,65652976792.0,,
2010-03-23,,,,,3275.57,46539536.0,62145531443.0,,
2010-03-24,,,,,3276.67,44547966.0,58330301241.0,,
2010-03-25,,,,,3229.13,44984285.0,58604759567.0,,
2010-03-26,,,,,3275.0,47444965.0,61592843185.0,,
2010-03-29,,,,,3358.54,84724910.0,110326973484.0,,
2010-03-30,,,,,3366.71,56436980.0,78682669413.0,,
2010-03-31,,,,,3345.61,53124287.0,72120886278.0,,
2010-04-01,,,,,3391.94,67772669.0,92360495841.0,,
2010-04-02,,,,,3407.35,69073452.0,99040760060.0,,
2010-04-06,,,,,3405.15,65191710.0,93985883918.0,,
2010-04-07,,,,,3386.95,54011228.0,76733159936.0,,
2010-04-08,,,,,3346.74,62185322.0,89317468603.0,,
2010-04-09,,,,,3379.17,51280567.0,75590356319.0,,
2010-04-12,,,,,3351.48,74565150.0,105996609644.0,,
2010-04-13,,,,,3391.72,79907695.0,116440339286.0,,
2010-04-14,,,,,3403.71,60306131.0,90787568716.0,,
2010-04-15,,,,,3394.57,61051685.0,88700235636.0,,
2010-04-16,,,,,3356.33,47140368.0,67235596653.0,,
2010-04-19,,,,,3176.42,88416300.0,118855971989.0,,
2010-04-20,,,,,3173.37,64137859.0,88005965691.0,,
2010-04-21,,,,,3236.68,66928331.0,93373377791.0,,
2010-04-22,,,,,3201.54,71081688.0,98970386343.0,,
2010-04-23,,,,,3190.0,61252679.0,92115669956.0,,
2010-04-26,,,,,3172.0,50894199.0,74959121055.0,,
2010-04-27,,,,,3108.41,65296574.0,88058360562.0,,
2010-04-28,,,,,3097.35,45995406.0,65484924588.0,,
2010-04-29,,,,,3060.06,48260971.0,69250868103.0,,
2010-04-30,,,,,3067.36,54477881.0,73190884013.0,,
2010-05-04,,,,,3019.45,41248610.0,54558607131.0,,
2010-05-05,,,,,3036.39,59670441.0,80835340414.0,,
2010-05-06,,,,,2896.86,58770413.0,81502262034.0,,
2010-05-07,,,,,2836.79,61119399.0,79147499714.0,,
2010-05-10,,,,,2858.23,50209173.0,64909188147.0,,
2010-05-11,,,,,2800.82,58363490.0,73894666754.0,,
2010-05-12,,,,,2818.16,53002271.0,64693988243.0,,
2010-05-13,,,,,2886.91,55145778.0,67486536614.0,,
2010-05-14,,,,,2868.02,42498719.0,55175291043.0,,
2010-05-17,,,,,2714.72,52166847.0,62395513473.0,,
2010-05-18,,,,,2771.35,54509671.0,62746245805.0,,
2010-05-19,,,,,2762.17,45576221.0,54656401336.0,,
2010-05-20,,,,,2726.02,42174803.0,52677914862.0,,
2010-05-21,,,,,2768.79,54475383.0,63501808937.0,,
2010-05-24,,,,,2873.47,74502338.0,89961882752.0,,
2010-05-25,,,,,2813.94,55168327.0,67954988050.0,,
2010-05-26,,,,,2813.94,39858564.0,48495603059.0,,
2010-05-27,,,,,2859.98,53445209.0,65266773667.0,,
2010-05-28,,,,,2850.3,51534989.0,64342505421.0,,
2010-05-31,,,,,2773.26,46216854.0,56695803642.0,,
2010-06-01,973.23,1356285.0,4924176896.0,,2744.16,44851426.0,53230913831.0,,0.09250596207372107
2010-06-02,997.12,1074627.0,4001206272.0,,2757.53,39587020.0,46364229493.0,,0.08629942340795496
2010-06-03,998.39,1616805.0,6240835584.0,,2736.08,39587258.0,47143262922.0,,0.13238022141839562
2010-06-04,1027.68,1500295.0,5269440512.0,,2744.39,32746291.0,39858363381.0,,0.1322041364726952
2010-06-07,1069.47,2655275.0,9106095104.0,,2695.72,39541993.0,47062703369.0,,0.1934885684870824
2010-06-08,1067.15,1976720.0,6621994496.0,,2699.34,35140182.0,42677104255.0,,0.15516503782526844
2010-06-09,1077.82,2541568.0,8994866176.0,,2782.13,60209533.0,70710080539.0,,0.1272076924171922
2010-06-10,1117.48,2197404.0,8242731008.0,,2750.02,42906334.0,50312244286.0,,0.16383151109587138
2010-06-11,1122.2,2224874.0,8449039360.0,,2758.87,40558585.0,48871478557.0,,0.17288282674209823
2010-06-17,1064.84,1764283.0,6757409280.0,,2742.73,32612356.0,40293233998.0,,0.16770580590119452
2010-06-18,1000.28,1630650.0,5827721216.0,,2696.17,41808344.0,50256350918.0,,0.11595989580518314
2010-06-21,1040.8,1574797.0,5604269568.0,,2780.66,55261482.0,62809190519.0,,0.08922690328742079
2010-06-22,1034.99,1427162.0,5067480064.0,,2783.72,39096052.0,45207207792.0,,0.11209451570899179
2010-06-23,1047.34,1257359.0,4608672256.0,,2758.5,35600350.0,41600240721.0,,0.11078474970635255
2010-06-24,1050.6,1069132.0,3904947968.0,,2757.5,29220682.0,33772857040.0,,0.11562385626347944
2010-06-25,1016.28,1237298.0,4515664384.0,,2736.29,30671782.0,34649179151.0,,0.1303252918148762
2010-06-28,987.83,920673.0,3463552256.0,,2716.78,27710044.0,31198277084.0,,0.11101742082341716
2010-06-29,913.31,1497799.0,5293896704.0,,2592.02,48758552.0,50635969685.0,,0.10454814506234729
2010-06-30,919.31,1223661.0,3852158464.0,,2563.07,35698794.0,35809892277.0,,0.10757246724459338
2010-07-01,882.19,1049572.0,3663773696.0,,2526.07,32857646.0,32478457404.0,,0.11280627187511605
2010-07-02,873.12,1288833.0,4212661760.0,,2534.1,44914100.0,43367318435.0,,0.09713908795892097
2010-07-05,862.27,915864.0,2851736064.0,,2512.65,32178574.0,30922298985.0,,0.0922226405411622
2010-07-06,893.72,1165231.0,3751055616.0,,2562.9,39714762.0,38976836519.0,,0.0962380724298001
2010-07-07,908.55,1046162.0,3342473728.0,,2580.48,35720909.0,37059898462.0,,0.09019111942325644
2010-07-08,905.51,1098087.0,3780698880.0,,2575.92,34056966.0,35348760455.0,,0.10695421370751995
2010-07-09,932.15,1451460.0,4743256576.0,,2647.1,58493045.0,61470066938.0,,0.07716368001980782
2010-07-12,930.17,1263617.0,4188147200.0,,2676.22,58462491.0,63462262470.0,,0.06599429388417768
2010-07-13,931.08,1468657.0,4744135680.0,,2634.59,43228506.0,45125109071.0,,0.1051329465494601
2010-07-14,922.36,1423586.0,4648080384.0,,2653.61,46688860.0,49497106670.0,,0.09390610273422675
2010-07-15,892.56,1175880.0,3960490752.0,,2608.52,40440459.0,41444710868.0,,0.09556082474827798
2010-07-16,892.3,1009312.0,3264221696.0,,2616.13,35063302.0,35422326209.0,,0.09215153394331951
2010-07-19,908.05,938802.0,2992584192.0,,2682.47,53868070.0,59826125817.0,,0.050021360252440694
2010-07-20,937.02,1365808.0,4559580672.0,,2741.5,73128345.0,80958216794.0,,0.056320171720209145
2010-07-21,941.25,1665745.0,5960653824.0,,2747.33,70757092.0,73734684585.0,,0.08083921234013915
2010-07-22,950.21,1326602.0,4356669440.0,,2781.29,61064806.0,63576603000.0,,0.06852630109853462
2010-07-23,960.59,1721251.0,5339086336.0,,2793.08,64518565.0,70423335023.0,,0.07581416492496804
2010-07-26,966.15,1476035.0,4626044928.0,,2811.05,53580026.0,59848905278.0,,0.07729539757681246
2010-07-27,957.97,1361821.0,4574086656.0,,2795.72,49799884.0,55963991462.0,,0.0817326737515826
2010-07-28,972.53,1566182.0,5187227648.0,,2863.72,79985954.0,84516845765.0,,0.061375073821651395
2010-07-29,975.36,1794193.0,5897853440.0,,2877.98,95965409.0,92278224492.0,,0.06391381577255326
2010-07-30,968.43,1458486.0,5049473024.0,,2868.85,62575591.0,65224482367.0,,0.07741683553099006
2010-08-02,994.23,1810364.0,6104407552.0,,2917.27,71743300.0,73569074427.0,,0.08297518487958128
2010-08-03,975.65,1757058.0,5951414784.0,,2865.97,81748364.0,86870574135.0,,0.06850898412103605
2010-08-04,978.01,1446165.0,4758297088.0,,2876.43,71318039.0,75670144265.0,,0.06288209351545895
2010-08-05,987.35,1770399.0,6033987072.0,,2850.83,67157581.0,73038457567.0,,0.08261383486179008
2010-08-06,1011.39,1899061.0,6225316864.0,,2897.66,74914895.0,82145150913.0,,0.07578434995625291
2010-08-09,1032.34,2091995.0,6918898688.0,,2918.24,74726391.0,83431980844.0,,0.0829286158378148
2010-08-10,993.99,2177071.0,7106822656.0,,2832.64,78435034.0,84283699448.0,,0.08432025056499393
2010-08-11,1004.64,1615078.0,5180189696.0,,2850.21,54979133.0,58786302173.0,,0.0881189920868881
2010-08-12,991.78,1689189.0,5316055552.0,,2816.39,59893227.0,65825613506.0,,0.0807596810550872
2010-08-13,1007.21,1471798.0,4831450112.0,,2855.55,58507721.0,62923747790.0,,0.07678261835458927
2010-08-16,1030.22,1880400.0,6199923200.0,,2922.08,81068043.0,91427507573.0,,0.06781244906025347
2010-08-17,1033.58,1800777.0,6092952064.0,,2942.29,76452912.0,86700542871.0,,0.07027582368273727
2010-08-18,1026.72,1643501.0,5721278464.0,,2937.36,70747600.0,80832368101.0,,0.07077954782731673
2010-08-19,1025.53,1624534.0,5547406848.0,,2955.4,76924865.0,91734587115.0,,0.06047235859955066
2010-08-20,995.94,1870224.0,6597771776.0,,2898.33,71663306.0,82298173112.0,,0.08016911586872115
2010-08-23,995.61,1456014.0,5064150016.0,,2896.19,48915517.0,57772779300.0,,0.08765633361177069
2010-08-24,1004.98,1365051.0,4942148608.0,,2911.83,61093796.0,65036592635.0,,0.07599027574732352
2010-08-25,976.88,1501342.0,5247657984.0,,2843.02,63610621.0,67048224427.0,,0.07826691950229771
2010-08-26,980.63,1288066.0,4668328960.0,,2850.09,48670442.0,51862922913.0,,0.09001283957387278
2010-08-27,999.46,1216242.0,4490466304.0,,2858.57,40789582.0,46699343358.0,,0.09615694742377452
2010-08-30,1024.93,1645412.0,5997851136.0,,2915.01,65749882.0,77341616491.0,,0.07755011348512415
2010-08-31,1025.57,1534699.0,5742617600.0,,2903.19,65766104.0,79976347302.0,,0.07180394946414853
2010-09-01,995.59,1864362.0,6805223424.0,,2884.04,76975578.0,87931887194.0,,0.07739198647000439
2010-09-02,1014.92,1630857.0,5905102336.0,,2921.39,70700851.0,88923142593.0,,0.06640681113832843
2010-09-03,1036.7,2289365.0,8448724480.0,,2920.21,72641027.0,87724829649.0,,0.09630938599487276
2010-09-06,1010.76,1813080.0,6466212352.0,,2975.09,93855681.0,110466116424.0,,0.05853570815489575
2010-09-07,1022.62,1284514.0,4586031104.0,,2983.11,73519361.0,85488193860.0,,0.053645198207255704
2010-09-08,1026.33,1403818.0,4795945984.0,,2980.97,72872002.0,92660879129.0,,0.051758045348600804
2010-09-09,1021.83,1959802.0,6404983296.0,,2926.46,81395554.0,103248280132.0,,0.0620347698558408
2010-09-10,1034.94,1812290.0,5743872512.0,,2932.55,65086704.0,83743163807.0,,0.06858915105282751
2010-09-13,1042.48,1667889.0,5527660544.0,,2962.32,67279900.0,87536178972.0,,0.0631471536559543
2010-09-14,1031.22,1590231.0,5554204672.0,,2965.01,70105903.0,87204421695.0,,0.06369177805485589
2010-09-15,990.1,1818273.0,6238212608.0,,2913.19,71619642.0,86445964329.0,,0.0721631444153752
2010-09-16,972.6,1442058.0,4843029504.0,,2857.79,74074284.0,84198375910.0,,0.05751927459000795
2010-09-17,972.23,967840.0,3271601152.0,,2861.37,51938867.0,62466326737.0,,0.05237383599926275
2010-09-20,949.2,923658.0,3136271360.0,,2849.83,50283104.0,57582985440.0,,0.05446524413479594
2010-09-21,934.46,835858.0,2664430080.0,,2857.48,35751881.0,44742025248.0,,0.05955094936430268
2010-09-27,950.67,892936.0,2896534016.0,,2905.03,49071823.0,62611534184.0,,0.046261987567463116
2010-09-28,942.05,939433.0,2943710208.0,,2880.91,58660826.0,80859749613.0,,0.036405136326649386
2010-09-29,926.76,831735.0,2805263872.0,,2874.81,56782236.0,74516021987.0,,0.037646452362814053
2010-09-30,942.54,699737.0,2252413184.0,,2935.57,63000247.0,80709727516.0,,0.02790758008139079
2010-10-08,959.86,1083960.0,3415850240.0,,3044.23,99994720.0,134986634589.0,,0.025305099652275915
2010-10-11,947.11,1446870.0,4702486528.0,,3132.9,158734904.0,212607066630.0,,0.02211820426544775
2010-10-12,951.79,1240192.0,3915278848.0,,3172.73,127361705.0,178245219770.0,,0.02196568779264941
2010-10-13,962.74,1330516.0,4123690496.0,,3217.58,144607773.0,195444719896.0,,0.021099012028538287
2010-10-14,958.49,1396405.0,4577347072.0,,3224.14,179611838.0,227654458634.0,,0.020106555783996304
2010-10-15,944.25,1352498.0,4343111168.0,,3327.68,193414140.0,245619296303.0,,0.017682288131964465
2010-10-18,932.36,1327875.0,4243012608.0,,3306.16,217882051.0,267884370339.0,,0.01583897038349266
2010-10-19,995.92,2339086.0,7752442880.0,,3375.67,130441791.0,165488914490.0,,0.0468456929812568
2010-10-20,1004.54,2638132.0,8597749760.0,,3396.88,166528460.0,235372057455.0,,0.03652833668093238
2010-10-21,991.84,1569122.0,4853646848.0,,3374.69,123883245.0,175383712722.0,,0.027674444637248018
2010-10-22,1013.45,1765748.0,5596426240.0,,3378.66,116361857.0,163153618542.0,,0.034301575962652237
2010-10-25,1039.05,2063689.0,6717409792.0,,3481.08,145433105.0,208809404746.0,,0.03217005383532027
2010-10-26,1036.01,1838413.0,5899693568.0,,3466.08,142636999.0,205216457176.0,,0.028748637654046623
2010-10-27,1030.59,1701689.0,5627187712.0,,3403.87,123761570.0,177072552070.0,,0.03177899480307637
2010-10-28,1038.62,1592477.0,5363520512.0,,3397.69,98349456.0,141135882042.0,,0.03800252943758054
2010-10-29,1064.52,2235518.0,7678784000.0,,3379.98,100458970.0,145528365885.0,,0.05276486101732194
2010-11-01,1107.52,2817899.0,9836596224.0,,3473.0,126269148.0,186725762506.0,,0.05267937370818836
2010-11-02,1075.15,2454531.0,8659221504.0,,3463.13,154911450.0,233976228513.0,,0.037008979754192775
2010-11-03,1040.62,1620491.0,5454222848.0,,3420.34,126359303.0,178803329799.0,,0.030504033980414742
2010-11-04,1057.71,1338790.0,4549208576.0,,3480.5,116799481.0,164721393800.0,,0.027617593993428193
2010-11-05,1072.22,1397024.0,4795822080.0,,3520.8,137688027.0,196618041454.0,,0.024391566737897816
2010-11-08,1107.06,1786498.0,6235219968.0,,3548.57,126470759.0,174067581795.0,,0.03582068472315104
2010-11-09,1115.65,1900221.0,6746547712.0,,3523.95,122454533.0,170174876748.0,,0.03964479270339351
2010-11-10,1141.58,2266693.0,7916958720.0,,3499.11,120078578.0,176529783278.0,,0.044847722423883185
2010-11-11,1132.72,2297906.0,7972459520.0,,3509.98,138976233.0,209121524845.0,,0.03812357205174911
2010-11-12,1082.24,2292284.0,8050112512.0,,3291.83,160733850.0,224200791087.0,,0.03590581671442985
2010-11-15,1148.54,2091313.0,7721729536.0,,3314.89,102315724.0,144492952434.0,,0.05344018103254587
2010-11-16,1126.18,2894465.0,10386977792.0,,3169.54,108307072.0,154278113336.0,,0.06732632106654271
2010-11-17,1085.35,2076114.0,7106503680.0,,3103.91,83258080.0,118981231625.0,,0.05972793845669691
2010-11-18,1102.84,1569906.0,5219806720.0,,3147.96,65697292.0,94476115838.0,,0.05525001397126129
2010-11-19,1153.17,2414228.0,8111277568.0,,3178.85,83347654.0,114672977294.0,,0.07073399295462789
2010-11-22,1174.94,3034243.0,10608553984.0,,3171.94,83212776.0,114302974766.0,,0.09281083021432937
2010-11-23,1183.5,2157363.0,7681751552.0,,3107.18,77399591.0,105281461473.0,,0.07296395248056113
2010-11-24,1208.45,2120382.0,7594378752.0,,3177.04,75332083.0,107688446612.0,,0.070521759677363
2010-11-25,1186.36,2101209.0,7526842880.0,,3223.48,83442094.0,116948295300.0,,0.06436043262274042
2010-11-26,1196.02,1747079.0,6325633024.0,,3194.85,64467824.0,96226367197.0,,0.0657370033626003
