date,signal,return,asset_component,cash_component,trade_cost,turnover,holding,previous_holding,target,top_score,nav,holding_weight,previous_weight,target_weight
2010-11-10,scheme2_use40_when_40breadth3_5d,-0.015785202139430465,-0.013812827795020466,0.0,0.002,2.0,1.H00905,1.H00016,1.H00905,,1.1275231092648559,1.0,1.0,1.0
2010-11-11,scheme2_use40_when_40breadth3_5d,-0.008139500237489772,-0.008139500237489772,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,1.1183456346492193,1.0,1.0,1.0
2010-11-12,scheme2_use40_when_40breadth3_5d,-0.06233954342321257,-0.06046046435191643,0.0,0.002,2.0,0.399606,1.H00905,0.399606,,1.0486284783958442,1.0,1.0,1.0
2010-11-15,scheme2_use40_when_40breadth3_5d,0.06126254188319802,0.06126254188319802,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1128701244734838,1.0,1.0,1.0
2010-11-16,scheme2_use40_when_40breadth3_5d,-0.01947396802755419,-0.01947396802755419,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.091198127250667,1.0,1.0,1.0
2010-11-17,scheme2_use40_when_40breadth3_5d,-0.03625316006564061,-0.03625316006564061,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.0516387468801214,1.0,1.0,1.0
2010-11-18,scheme2_use40_when_40breadth3_5d,0.016116265370738514,0.016116265370738514,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.0685872359989923,1.0,1.0,1.0
2010-11-19,scheme2_use40_when_40breadth3_5d,0.04563447132673293,0.04563447132673293,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.117351649580301,1.0,1.0,1.0
2010-11-22,scheme2_use40_when_40breadth3_5d,0.018876096918665652,0.018876096918665652,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.13844288761001,1.0,1.0,1.0
2010-11-23,scheme2_use40_when_40breadth3_5d,0.007286423615834536,0.007286423615834536,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1467380647515704,1.0,1.0,1.0
2010-11-24,scheme2_use40_when_40breadth3_5d,0.02108497294742273,0.02108497294742273,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1709170058246372,1.0,1.0,1.0
2010-11-25,scheme2_use40_when_40breadth3_5d,-0.018285374180588843,-0.018285374180588843,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.149506350238719,1.0,1.0,1.0
2010-11-26,scheme2_use40_when_40breadth3_5d,0.008150961190309891,0.008150961190309891,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1588759318875297,1.0,1.0,1.0
2010-11-29,scheme2_use40_when_40breadth3_5d,0.020137479432375427,0.020137479432375427,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1822127721305897,1.0,1.0,1.0
2010-11-30,scheme2_use40_when_40breadth3_5d,-0.03164453323290051,-0.03164453323290051,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1448022007745438,1.0,1.0,1.0
2010-12-01,scheme2_use40_when_40breadth3_5d,-0.0036610215349234254,-0.0036610215349234254,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1406110552642805,1.0,1.0,1.0
2010-12-02,scheme2_use40_when_40breadth3_5d,0.0005685675492190789,0.0005685675492190789,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1412595696965844,1.0,1.0,1.0
2010-12-03,scheme2_use40_when_40breadth3_5d,-0.016894671223930624,-0.016894671223930624,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.121978364485396,1.0,1.0,1.0
2010-12-06,scheme2_use40_when_40breadth3_5d,-0.020342492343527696,-0.020342492343527696,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.099154528196248,1.0,1.0,1.0
2010-12-07,scheme2_use40_when_40breadth3_5d,0.024067208538443463,0.024067208538443463,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1256081094423216,1.0,1.0,1.0
2010-12-08,scheme2_use40_when_40breadth3_5d,-0.0012468827930175452,-0.0012468827930175452,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.124204608058977,1.0,1.0,1.0
2010-12-09,scheme2_use40_when_40breadth3_5d,-0.013543415558138538,-0.013543415558138538,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.10897903787966,1.0,1.0,1.0
2010-12-10,scheme2_use40_when_40breadth3_5d,0.019463743322975846,0.019463743322975846,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1305639212235103,1.0,1.0,1.0
2010-12-13,scheme2_use40_when_40breadth3_5d,0.03639492474443928,0.03639492474443928,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1717107100552182,1.0,1.0,1.0
2010-12-14,scheme2_use40_when_40breadth3_5d,0.007649541936176618,0.007649541936176618,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1806737602688528,1.0,1.0,1.0
2010-12-15,scheme2_use40_when_40breadth3_5d,-0.005509145016765249,-0.005509145016765249,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1741692573060423,1.0,1.0,1.0
2010-12-16,scheme2_use40_when_40breadth3_5d,0.010914456709010922,0.010914456709010922,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1869846768339605,1.0,1.0,1.0
2010-12-17,scheme2_use40_when_40breadth3_5d,0.006491017768753382,0.006491017768753382,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1946894154625276,1.0,1.0,1.0
2010-12-20,scheme2_use40_when_40breadth3_5d,-0.016746740988600628,-0.016746740988600628,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.174682261259954,1.0,1.0,1.0
2010-12-21,scheme2_use40_when_40breadth3_5d,0.002216545814106796,0.002216545814106796,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1772859983090551,1.0,1.0,1.0
2010-12-22,scheme2_use40_when_40breadth3_5d,-0.011008887683035984,-0.011008887683035984,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1643253889828598,1.0,1.0,1.0
2010-12-23,scheme2_use40_when_40breadth3_5d,-0.021040818023110974,-0.021040818023110974,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1398270303535836,1.0,1.0,1.0
2010-12-24,scheme2_use40_when_40breadth3_5d,-0.027089224602790285,-0.027089224602790285,0.0,0.0,0.0,0.399606,0.399606,0.399606,,1.1089499999200039,1.0,1.0,1.0
2010-12-27,scheme2_use40_when_40breadth3_5d,-0.03521585245572534,-0.034250102558283646,0.0,0.001,1.0,cash,0.399606,cash,,1.0698973803420444,0.0,1.0,0.0
2010-12-28,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0700269983777926,0.0,0.0,0.0
2010-12-29,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.070156632116762,0.0,0.0,0.0
2010-12-30,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.070286281560855,0.0,0.0,0.0
2010-12-31,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0704159467119743,0.0,0.0,0.0
2011-01-04,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0705456275720227,0.0,0.0,0.0
2011-01-05,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0706753241429035,0.0,0.0,0.0
2011-01-06,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.07080503642652,0.0,0.0,0.0
2011-01-07,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0709347644247758,0.0,0.0,0.0
2011-01-10,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0710645081395747,0.0,0.0,0.0
2011-01-11,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0711942675728208,0.0,0.0,0.0
2011-01-12,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0713240427264183,0.0,0.0,0.0
2011-01-13,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0714538336022719,0.0,0.0,0.0
2011-01-14,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0715836402022862,0.0,0.0,0.0
2011-01-17,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0717134625283662,0.0,0.0,0.0
2011-01-18,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.071843300582417,0.0,0.0,0.0
2011-01-19,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0719731543663444,0.0,0.0,0.0
2011-01-20,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.072103023882054,0.0,0.0,0.0
2011-01-21,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0722329091314513,0.0,0.0,0.0
2011-01-24,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0723628101164426,0.0,0.0,0.0
2011-01-25,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0724927268389346,0.0,0.0,0.0
2011-01-26,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0726226593008334,0.0,0.0,0.0
2011-01-27,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0727526075040463,0.0,0.0,0.0
2011-01-28,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0728825714504802,0.0,0.0,0.0
2011-01-31,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.073012551142042,0.0,0.0,0.0
2011-02-01,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.07314254658064,0.0,0.0,0.0
2011-02-09,scheme2_use40_when_40breadth3_5d,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,1.H20955,cash,1.H20955,,1.072199285210413,1.0,0.0,1.0
2011-02-10,scheme2_use40_when_40breadth3_5d,0.012870066332956398,0.012870066332956398,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.0859985611332195,1.0,1.0,1.0
2011-02-11,scheme2_use40_when_40breadth3_5d,0.006636627847365073,0.006636627847365073,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.0932059294262346,1.0,1.0,1.0
2011-02-14,scheme2_use40_when_40breadth3_5d,0.023136170614674212,0.023136170614674212,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.1184985283264135,1.0,1.0,1.0
2011-02-15,scheme2_use40_when_40breadth3_5d,-0.003366698644270194,-0.003366698644270194,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.1147328808474788,1.0,1.0,1.0
2011-02-16,scheme2_use40_when_40breadth3_5d,0.007137538366538854,0.007137538366538854,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.12268932955297,1.0,1.0,1.0
2011-02-17,scheme2_use40_when_40breadth3_5d,0.001873624986475253,0.001873624986475253,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.1247928283328696,1.0,1.0,1.0
2011-02-18,scheme2_use40_when_40breadth3_5d,-0.008373358244281981,-0.006386130505292575,0.0,0.002,2.0,1.H00852,1.H20955,1.H00852,,1.1153745350306394,1.0,1.0,1.0
2011-02-21,scheme2_use40_when_40breadth3_5d,0.020579471104761993,0.020579471104761993,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.13832835304529,1.0,1.0,1.0
2011-02-22,scheme2_use40_when_40breadth3_5d,-0.02585049611502921,-0.02585049611502921,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.108902000377265,1.0,1.0,1.0
2011-02-23,scheme2_use40_when_40breadth3_5d,0.013218886075372582,0.013218886075372582,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1235604495890048,1.0,1.0,1.0
2011-02-24,scheme2_use40_when_40breadth3_5d,0.006626250969489655,0.006626250969489655,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1310054431073742,1.0,1.0,1.0
2011-02-25,scheme2_use40_when_40breadth3_5d,-0.0002633723105096575,0.0017401079053009916,0.0,0.002,2.0,1.H20955,1.H00852,1.H20955,,1.130707567590624,1.0,1.0,1.0
2011-02-28,scheme2_use40_when_40breadth3_5d,0.011568894952250997,0.011568894952250997,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.143788604661795,1.0,1.0,1.0
2011-03-01,scheme2_use40_when_40breadth3_5d,0.001537174300048516,0.003544262825699862,0.0,0.002,2.0,1.H00852,1.H20955,1.H00852,,1.1455468071095696,1.0,1.0,1.0
2011-03-02,scheme2_use40_when_40breadth3_5d,-0.002040663598978476,-0.002040663598978476,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.143209131439375,1.0,1.0,1.0
2011-03-03,scheme2_use40_when_40breadth3_5d,-0.017865798007473344,-0.017865798007473344,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.12278478801678,1.0,1.0,1.0
2011-03-04,scheme2_use40_when_40breadth3_5d,0.01210112202616509,0.01210112202616509,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.136371743745693,1.0,1.0,1.0
2011-03-07,scheme2_use40_when_40breadth3_5d,0.01119466836438976,0.01119466836438976,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1490930485555895,1.0,1.0,1.0
2011-03-08,scheme2_use40_when_40breadth3_5d,0.006650811471785589,0.006650811471785589,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1567354497850721,1.0,1.0,1.0
2011-03-09,scheme2_use40_when_40breadth3_5d,0.0037707063476568603,0.0037707063476568603,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1610971594881365,1.0,1.0,1.0
2011-03-10,scheme2_use40_when_40breadth3_5d,-0.005982373428321197,-0.005982373428321197,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1541510426935155,1.0,1.0,1.0
2011-03-11,scheme2_use40_when_40breadth3_5d,-0.00120838587184946,-0.00120838587184946,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1527563828795444,1.0,1.0,1.0
2011-03-14,scheme2_use40_when_40breadth3_5d,0.01025377782695358,0.01025377782695358,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.164576490718194,1.0,1.0,1.0
2011-03-15,scheme2_use40_when_40breadth3_5d,-0.009359704970895666,-0.009359704970895666,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1536763983490306,1.0,1.0,1.0
2011-03-16,scheme2_use40_when_40breadth3_5d,0.013051224379201365,0.013051224379201365,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1687332878848726,1.0,1.0,1.0
2011-03-17,scheme2_use40_when_40breadth3_5d,-0.01904105912872356,-0.01904105912872356,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1464793682445493,1.0,1.0,1.0
2011-03-18,scheme2_use40_when_40breadth3_5d,0.007528629034464496,0.007528629034464496,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1551107861037297,1.0,1.0,1.0
2011-03-21,scheme2_use40_when_40breadth3_5d,-0.005236815190927446,-0.005236815190927446,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1490616843918575,1.0,1.0,1.0
2011-03-22,scheme2_use40_when_40breadth3_5d,3.6393942590695616e-06,3.6393942590695616e-06,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.149065866280355,1.0,1.0,1.0
2011-03-23,scheme2_use40_when_40breadth3_5d,0.010841716040935978,0.010841716040935978,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1615237121148987,1.0,1.0,1.0
2011-03-24,scheme2_use40_when_40breadth3_5d,0.004684051542568568,0.004684051542568568,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1669643490503605,1.0,1.0,1.0
2011-03-25,scheme2_use40_when_40breadth3_5d,0.005337714834511065,0.005337714834511065,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1731932719676321,1.0,1.0,1.0
2011-03-28,scheme2_use40_when_40breadth3_5d,-0.0016307747695082364,-0.0016307747695082364,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1712800579799505,1.0,1.0,1.0
2011-03-29,scheme2_use40_when_40breadth3_5d,-0.01618800074263438,-0.01618800074263438,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1523193755315382,1.0,1.0,1.0
2011-03-30,scheme2_use40_when_40breadth3_5d,-0.008697151152241012,-0.008697151152241012,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.1422974797468843,1.0,1.0,1.0
2011-03-31,scheme2_use40_when_40breadth3_5d,-0.013550988729780111,-0.013550988729780111,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.126818219472778,1.0,1.0,1.0
2011-04-01,scheme2_use40_when_40breadth3_5d,0.011638436530439611,0.011638436530439611,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,1.139932621801455,1.0,1.0,1.0
2011-04-06,scheme2_use40_when_40breadth3_5d,-0.002243469998679415,-0.00024395791450837478,0.0,0.002,2.0,1.H00016,1.H00852,1.H00016,,1.1373752171639273,1.0,1.0,1.0
2011-04-07,scheme2_use40_when_40breadth3_5d,-0.0006299186493219366,-0.0006299186493219366,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.1366587633033591,1.0,1.0,1.0
2011-04-08,scheme2_use40_when_40breadth3_5d,0.005017644692700607,0.005017644692700607,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.14236211311446,1.0,1.0,1.0
2011-04-11,scheme2_use40_when_40breadth3_5d,-0.004278776525732608,-0.004278776525732608,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.1374742009209795,1.0,1.0,1.0
2011-04-12,scheme2_use40_when_40breadth3_5d,-0.0046576772942374944,-0.0046576772942374944,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.132176213162569,1.0,1.0,1.0
2011-04-13,scheme2_use40_when_40breadth3_5d,0.015420611328986977,0.015420611328986977,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.1496350625016734,1.0,1.0,1.0
2011-04-14,scheme2_use40_when_40breadth3_5d,-0.004128707431673484,-0.004128707431673484,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.1448885556754103,1.0,1.0,1.0
2011-04-15,scheme2_use40_when_40breadth3_5d,0.004993927417196842,0.004993927417196842,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.1506060460232326,1.0,1.0,1.0
2011-04-18,scheme2_use40_when_40breadth3_5d,0.00013108951775442357,0.00013108951775442357,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.1507568784149311,1.0,1.0,1.0
2011-04-19,scheme2_use40_when_40breadth3_5d,-0.022446137462111992,-0.022446137462111992,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.1249268313365588,1.0,1.0,1.0
2011-04-20,scheme2_use40_when_40breadth3_5d,-0.003574122182183781,-0.003574122182183781,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.1209062053953451,1.0,1.0,1.0
2011-04-21,scheme2_use40_when_40breadth3_5d,0.00789716030226173,0.00789716030226173,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.129758181383152,1.0,1.0,1.0
2011-04-22,scheme2_use40_when_40breadth3_5d,-0.004180486889041823,-0.004180486889041823,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,1.125035242118092,1.0,1.0,1.0
2011-04-25,scheme2_use40_when_40breadth3_5d,-0.013226731690149651,-0.01124923015045054,0.0,0.002,2.0,1.H20955,1.H00016,1.H20955,,1.1101547028286334,1.0,1.0,1.0
2011-04-26,scheme2_use40_when_40breadth3_5d,-0.012607531300512287,-0.012607531300512287,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.0961583926643104,1.0,1.0,1.0
2011-04-27,scheme2_use40_when_40breadth3_5d,-0.0050879818539052435,-0.0050879818539052435,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.0905811586534284,1.0,1.0,1.0
2011-04-28,scheme2_use40_when_40breadth3_5d,-0.018322558604473627,-0.018322558604473627,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.0705989214610663,1.0,1.0,1.0
2011-04-29,scheme2_use40_when_40breadth3_5d,0.014582560230963049,0.014582560230963049,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.0862109947164764,1.0,1.0,1.0
2011-05-03,scheme2_use40_when_40breadth3_5d,0.013566203493052376,0.013566203493052376,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,1.100946754107191,1.0,1.0,1.0
2011-05-04,scheme2_use40_when_40breadth3_5d,-0.017293180609559866,-0.01630949009965954,0.0,0.001,1.0,cash,1.H20955,cash,,1.0819078830469064,0.0,1.0,0.0
2011-05-05,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0820389561546995,0.0,0.0,0.0
2011-05-06,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0821700451419956,0.0,0.0,0.0
2011-05-09,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0823011500107185,0.0,0.0,0.0
2011-05-10,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0824322707627925,0.0,0.0,0.0
2011-05-11,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0825634074001416,0.0,0.0,0.0
2011-05-12,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0826945599246904,0.0,0.0,0.0
2011-05-13,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0828257283383638,0.0,0.0,0.0
2011-05-16,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0829569126430865,0.0,0.0,0.0
2011-05-17,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0830881128407839,0.0,0.0,0.0
2011-05-18,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0832193289333811,0.0,0.0,0.0
2011-05-19,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0833505609228042,0.0,0.0,0.0
2011-05-20,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.083481808810979,0.0,0.0,0.0
2011-05-23,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0836130725998314,0.0,0.0,0.0
2011-05-24,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.083744352291288,0.0,0.0,0.0
2011-05-25,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.083875647887275,0.0,0.0,0.0
2011-05-26,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.08400695938972,0.0,0.0,0.0
2011-05-27,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0841382868005494,0.0,0.0,0.0
2011-05-30,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0842696301216908,0.0,0.0,0.0
2011-05-31,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0844009893550715,0.0,0.0,0.0
2011-06-01,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0845323645026195,0.0,0.0,0.0
2011-06-02,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0846637555662626,0.0,0.0,0.0
2011-06-03,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0847951625479293,0.0,0.0,0.0
2011-06-07,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0849265854495478,0.0,0.0,0.0
2011-06-08,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.085058024273047,0.0,0.0,0.0
2011-06-09,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0851894790203556,0.0,0.0,0.0
2011-06-10,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0853209496934029,0.0,0.0,0.0
2011-06-13,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0854524362941185,0.0,0.0,0.0
2011-06-14,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0855839388244317,0.0,0.0,0.0
2011-06-15,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0857154572862726,0.0,0.0,0.0
2011-06-16,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0858469916815712,0.0,0.0,0.0
2011-06-17,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.0859785420122579,0.0,0.0,0.0
2011-06-20,scheme2_use40_when_40breadth3_5d,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.086110108280263,0.0,0.0,0.0
